Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Quindío , Circasia,63190,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Circasia,63190,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Quindío , Circasia,63190,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Quindío , Circasia,63190,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Circasia,63190,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Circasia,63190,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Circasia,63190,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Quindío , Córdoba,63212,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Córdoba,63212,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Córdoba,63212,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Córdoba,63212,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Córdoba,63212,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Córdoba,63212,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Córdoba,63212,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , La Tebaida,63401,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , La Tebaida,63401,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , La Tebaida,63401,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , La Tebaida,63401,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , La Tebaida,63401,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , La Tebaida,63401,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , La Tebaida,63401,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Quindío , Montenegro,63470,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Montenegro,63470,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Quindío , Montenegro,63470,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Quindío , Montenegro,63470,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Montenegro,63470,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Montenegro,63470,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Montenegro,63470,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Quindío , Pijao,63548,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Pijao,63548,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Pijao,63548,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Pijao,63548,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Pijao,63548,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Pijao,63548,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Pijao,63548,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Quimbaya,63594,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Quimbaya,63594,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Quimbaya,63594,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Quimbaya,63594,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Quimbaya,63594,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Quimbaya,63594,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Quimbaya,63594,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Salento,63690,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Salento,63690,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Salento,63690,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Salento,63690,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Quindío , Salento,63690,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Salento,63690,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Quindío , Salento,63690,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Risaralda , Apía,66045,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Apía,66045,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Risaralda , Apía,66045,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Risaralda , Apía,66045,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Apía,66045,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Apía,66045,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Apía,66045,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Risaralda , Belén de Umbría,66088,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Belén de Umbría,66088,Hombre,Mayores de Edad (>18 años), -   , 1 , 1 , -   , -   , 1 , -   , 1 , 1 , 5 
Risaralda , Belén de Umbría,66088,HOMBRE,TOTAL, -   , 1 , 1 , -   , -   , 1 , -   , 1 , 1 , 5 
Risaralda , Belén de Umbría,66088,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Belén de Umbría,66088,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Belén de Umbría,66088,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Belén de Umbría,66088,TOTAL,, -   , 1 , 1 , -   , -   , 1 , -   , 1 , 1 , 5 
Risaralda , Dosquebradas,66170,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , 1 , -   , -   , 2 
Risaralda , Dosquebradas,66170,Hombre,Mayores de Edad (>18 años), -   , 2 , 1 , 1 , 3 , 1 , 2 , 1 , 2 , 13 
Risaralda , Dosquebradas,66170,HOMBRE,TOTAL, -   , 2 , 2 , 1 , 3 , 1 , 3 , 1 , 2 , 15 
Risaralda , Dosquebradas,66170,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Dosquebradas,66170,Mujer,Mayores de Edad (>18 años), 1 , 1 , -   , 1 , 1 , -   , -   , -   , -   , 4 
Risaralda , Dosquebradas,66170,MUJER,TOTAL, 1 , 1 , 1 , 1 , 1 , -   , -   , -   , -   , 5 
Risaralda , Dosquebradas,66170,TOTAL,, 1 , 3 , 3 , 2 , 4 , 1 , 3 , 1 , 2 , 20 
Risaralda , Guática,66318,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Risaralda , Guática,66318,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Risaralda , Guática,66318,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,TOTAL,, -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Risaralda , La Virginia,66400,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,Hombre,Mayores de Edad (>18 años), 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , La Virginia,66400,HOMBRE,TOTAL, 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , La Virginia,66400,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,TOTAL,, 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Marsella,66440,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,Hombre,Mayores de Edad (>18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Risaralda , Marsella,66440,HOMBRE,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Risaralda , Marsella,66440,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,TOTAL,, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Risaralda , Mistrató,66456,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Risaralda , Mistrató,66456,Hombre,Mayores de Edad (>18 años), 1 , 1 , -   , -   , 1 , -   , -   , 1 , -   , 4 
Risaralda , Mistrató,66456,HOMBRE,TOTAL, 1 , 1 , -   , -   , 1 , 1 , -   , 1 , -   , 5 
Risaralda , Mistrató,66456,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Risaralda , Mistrató,66456,MUJER,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Risaralda , Mistrató,66456,TOTAL,, 1 , 1 , -   , -   , 2 , 1 , -   , 1 , -   , 6 
Risaralda , Pereira,66001,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pereira,66001,Hombre,Mayores de Edad (>18 años), 1 , 2 , 4 , 5 , 6 , 1 , -   , 3 , 3 , 25 
Risaralda , Pereira,66001,HOMBRE,TOTAL, 1 , 2 , 4 , 5 , 6 , 1 , -   , 3 , 3 , 25 
Risaralda , Pereira,66001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , 1 , -   , 1 , -   , -   , 2 
Risaralda , Pereira,66001,Mujer,Mayores de Edad (>18 años), -   , -   , -   , 2 , -   , -   , 1 , 1 , -   , 4 
Risaralda , Pereira,66001,MUJER,TOTAL, -   , -   , -   , 2 , 1 , -   , 2 , 1 , -   , 6 
Risaralda , Pereira,66001,TOTAL,, 1 , 2 , 4 , 7 , 7 , 1 , 2 , 4 , 3 , 31 
Risaralda , Pueblo Rico,66572,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , 1 , 1 , -   , -   , -   , 2 
Risaralda , Pueblo Rico,66572,Hombre,Mayores de Edad (>18 años), 1 , -   , -   , 1 , 1 , -   , -   , -   , 1 , 4 
Risaralda , Pueblo Rico,66572,HOMBRE,TOTAL, 1 , -   , -   , 1 , 2 , 1 , -   , -   , 1 , 6 
Risaralda , Pueblo Rico,66572,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,TOTAL,, 1 , -   , -   , 1 , 2 , 1 , -   , -   , 1 , 6 
Risaralda , Quinchía,66594,Hombre,Menores de Edad (<18 años), -   , -   , -   , 1 , -   , -   , -   , -   , 1 , 2 
Risaralda , Quinchía,66594,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 
Risaralda , Quinchía,66594,HOMBRE,TOTAL, -   , -   , -   , 1 , -   , -   , -   , 1 , 1 , 3 
Risaralda , Quinchía,66594,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,TOTAL,, -   , -   , -   , 1 , -   , -   , -   , 1 , 1 , 3 
Risaralda , Santa Rosa de Cabal,66682,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , 1 , 2 , 1 , -   , -   , 1 , 7 
Risaralda , Santa Rosa de Cabal,66682,HOMBRE,TOTAL, -   , -   , 2 , 1 , 2 , 1 , -   , -   , 1 , 7 
Risaralda , Santa Rosa de Cabal,66682,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 2 , -   , -   , 2 
Risaralda , Santa Rosa de Cabal,66682,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , 2 , -   , -   , 2 
Risaralda , Santa Rosa de Cabal,66682,TOTAL,, -   , -   , 2 , 1 , 2 , 1 , 2 , -   , 1 , 9 
Risaralda , Santuario,66687,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Santuario,66687,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , 1 , -   , -   , 2 
Risaralda , Santuario,66687,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , 1 , -   , -   , 3 
Risaralda , Santuario,66687,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,TOTAL,, -   , -   , 2 , -   , -   , -   , 1 , -   , -   , 3 
Santander , Barrancabermeja,68081,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Barrancabermeja,68081,Hombre,Mayores de Edad (>18 años), 1 , 1 , 1 , 1 , 1 , -   , 1 , 1 , 4 , 11 
Santander , Barrancabermeja,68081,HOMBRE,TOTAL, 1 , 1 , 1 , 1 , 1 , -   , 1 , 1 , 4 , 11 
Santander , Barrancabermeja,68081,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , 1 , -   , -   , -   , 2 
Santander , Barrancabermeja,68081,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Barrancabermeja,68081,MUJER,TOTAL, -   , -   , 1 , -   , -   , 1 , -   , -   , 1 , 3 
Santander , Barrancabermeja,68081,TOTAL,, 1 , 1 , 2 , 1 , 1 , 1 , 1 , 1 , 5 , 14 
Santander , Bolívar,68101,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Bolívar,68101,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Bolívar,68101,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Bolívar,68101,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Bolívar,68101,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Bolívar,68101,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Bolívar,68101,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Bucaramanga,68001,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Santander , Bucaramanga,68001,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , 1 , 2 , -   , 19 , 23 
Santander , Bucaramanga,68001,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , 1 , 2 , -   , 23 , 27 
Santander , Bucaramanga,68001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Bucaramanga,68001,Mujer,Mayores de Edad (>18 años), -   , 1 , 1 , 1 , 1 , 1 , -   , -   , 8 , 13 
Santander , Bucaramanga,68001,MUJER,TOTAL, -   , 1 , 1 , 1 , 1 , 1 , -   , -   , 9 , 14 
Santander , Bucaramanga,68001,TOTAL,, -   , 1 , 2 , 1 , 1 , 2 , 2 , -   , 32 , 41 
Santander , Charalá,68167,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Charalá,68167,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Santander , Charalá,68167,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Santander , Charalá,68167,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Charalá,68167,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Charalá,68167,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Charalá,68167,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Santander , Cimitarra,68190,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Cimitarra,68190,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Cimitarra,68190,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Cimitarra,68190,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Cimitarra,68190,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Cimitarra,68190,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Cimitarra,68190,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Concepción,68207,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Concepción,68207,Hombre,Mayores de Edad (>18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Santander , Concepción,68207,HOMBRE,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Santander , Concepción,68207,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Concepción,68207,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Concepción,68207,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Concepción,68207,TOTAL,, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Santander , Confines,68209,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Confines,68209,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Confines,68209,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Confines,68209,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Confines,68209,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Confines,68209,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Confines,68209,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Coromoro,68217,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Coromoro,68217,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Santander , Coromoro,68217,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Santander , Coromoro,68217,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Coromoro,68217,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Coromoro,68217,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Coromoro,68217,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , 3 , 4 
Santander , El Playón,68255,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , El Playón,68255,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , El Playón,68255,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , El Playón,68255,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , El Playón,68255,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , El Playón,68255,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , El Playón,68255,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Floridablanca,68276,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Floridablanca,68276,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , 6 , 7 
Santander , Floridablanca,68276,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , 7 , 8 
Santander , Floridablanca,68276,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , 1 , 2 
Santander , Floridablanca,68276,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Santander , Floridablanca,68276,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , 4 , 5 
Santander , Floridablanca,68276,TOTAL,, -   , 1 , 1 , -   , -   , -   , -   , -   , 11 , 13 
Santander , Galán,68296,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Galán,68296,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Galán,68296,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Galán,68296,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Galán,68296,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Galán,68296,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Galán,68296,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Girón,68307,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Girón,68307,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , 10 , 11 
Santander , Girón,68307,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , 10 , 11 
Santander , Girón,68307,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , 1 , -   , -   , 1 , 2 
Santander , Girón,68307,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Girón,68307,MUJER,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , 2 
Santander , Girón,68307,TOTAL,, -   , -   , 1 , -   , -   , 1 , -   , -   , 11 , 13 
Santander , Güepsa,68327,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Güepsa,68327,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Güepsa,68327,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Güepsa,68327,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Güepsa,68327,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Güepsa,68327,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Güepsa,68327,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Santander , Landázuri,68385,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Landázuri,68385,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
