Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Tolima , Coello,73200.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Coello,73200.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Coello,73200.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Coello,73200.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Coello,73200.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Coyaima,73217.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Coyaima,73217.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Coyaima,73217.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Coyaima,73217.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Coyaima,73217.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Coyaima,73217.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Coyaima,73217.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Cunday,73226.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Cunday,73226.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Cunday,73226.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Cunday,73226.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Cunday,73226.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Cunday,73226.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Cunday,73226.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Espinal,73268.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Espinal,73268.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Espinal,73268.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 5 , 5 
Tolima , Espinal,73268.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Espinal,73268.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Espinal,73268.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Espinal,73268.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 5 , 5 
Tolima , Flandes,73275.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Flandes,73275.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 2 
Tolima , Flandes,73275.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 2 
Tolima , Flandes,73275.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Flandes,73275.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Flandes,73275.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Flandes,73275.0,TOTAL,, -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 2 
Tolima , Fresno,73283.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Fresno,73283.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Fresno,73283.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Fresno,73283.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Fresno,73283.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Fresno,73283.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Fresno,73283.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Guamo,73319.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Guamo,73319.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Guamo,73319.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Guamo,73319.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Guamo,73319.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Guamo,73319.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Guamo,73319.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Honda,73349.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Honda,73349.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Honda,73349.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Honda,73349.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Honda,73349.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Honda,73349.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Honda,73349.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Ibagué,73001.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Tolima , Ibagué,73001.0,Hombre,Mayores de Edad (>18 años), 2 , 1 , 3 , 2 , 2 , 4 , -   , 1 , 16 , 31 
Tolima , Ibagué,73001.0,HOMBRE,TOTAL, 2 , 1 , 3 , 2 , 3 , 4 , -   , 1 , 16 , 32 
Tolima , Ibagué,73001.0,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , 1 , -   , -   , -   , 1 , 3 
Tolima , Ibagué,73001.0,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , 2 , -   , -   , 1 , -   , 4 , 8 
Tolima , Ibagué,73001.0,MUJER,TOTAL, -   , -   , 2 , 2 , 1 , -   , 1 , -   , 5 , 11 
Tolima , Ibagué,73001.0,TOTAL,, 2 , 1 , 5 , 4 , 4 , 4 , 1 , 1 , 21 , 43 
Tolima , Lérida,73408.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Lérida,73408.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Tolima , Lérida,73408.0,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Tolima , Lérida,73408.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Lérida,73408.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Lérida,73408.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Lérida,73408.0,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Tolima , Líbano,73411.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Líbano,73411.0,Hombre,Mayores de Edad (>18 años), 1 , -   , -   , -   , 1 , -   , 1 , -   , 3 , 6 
Tolima , Líbano,73411.0,HOMBRE,TOTAL, 1 , -   , -   , -   , 1 , -   , 1 , -   , 3 , 6 
Tolima , Líbano,73411.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Líbano,73411.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Líbano,73411.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Líbano,73411.0,TOTAL,, 1 , -   , -   , -   , 1 , -   , 1 , -   , 3 , 6 
Tolima , Melgar,73449.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Tolima , Melgar,73449.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Tolima , Melgar,73449.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , 4 , 5 
Tolima , Melgar,73449.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Melgar,73449.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Melgar,73449.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Melgar,73449.0,TOTAL,, -   , -   , -   , -   , -   , -   , 1 , -   , 4 , 5 
Tolima , Murillo,73461.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Murillo,73461.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Murillo,73461.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Murillo,73461.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Murillo,73461.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Murillo,73461.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Murillo,73461.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Ortega,73504.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Ortega,73504.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Ortega,73504.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Ortega,73504.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Ortega,73504.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Ortega,73504.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Ortega,73504.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Purificación,73585.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Purificación,73585.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Tolima , Purificación,73585.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Tolima , Purificación,73585.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Purificación,73585.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Purificación,73585.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Purificación,73585.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Tolima , Rovira,73624.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Rovira,73624.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Rovira,73624.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Rovira,73624.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Rovira,73624.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Rovira,73624.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Rovira,73624.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , San Antonio,73675.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , San Antonio,73675.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Tolima , San Antonio,73675.0,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Tolima , San Antonio,73675.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , San Antonio,73675.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , San Antonio,73675.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , San Antonio,73675.0,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 
Tolima , San Sebastián de Mariquita,73443.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , San Sebastián de Mariquita,73443.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , 1 , -   , 2 , 4 
Tolima , San Sebastián de Mariquita,73443.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , 1 , -   , 2 , 4 
Tolima , San Sebastián de Mariquita,73443.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , San Sebastián de Mariquita,73443.0,Mujer,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Tolima , San Sebastián de Mariquita,73443.0,MUJER,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Tolima , San Sebastián de Mariquita,73443.0,TOTAL,, -   , 2 , -   , -   , -   , -   , 1 , -   , 2 , 5 
Tolima , Santa Isabel,73686.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Santa Isabel,73686.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Tolima , Santa Isabel,73686.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Tolima , Santa Isabel,73686.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Santa Isabel,73686.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Santa Isabel,73686.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Santa Isabel,73686.0,TOTAL,, -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Tolima , Valle de San Juan,73854.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Valle de San Juan,73854.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Valle de San Juan,73854.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Valle de San Juan,73854.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Valle de San Juan,73854.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Valle de San Juan,73854.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Valle de San Juan,73854.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Venadillo,73861.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Venadillo,73861.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Tolima , Venadillo,73861.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Tolima , Venadillo,73861.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Tolima , Venadillo,73861.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Venadillo,73861.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Tolima , Venadillo,73861.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , 1 , 2 , 3 
Valle del Cauca , Alcalá,76020.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Alcalá,76020.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Valle del Cauca , Alcalá,76020.0,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Valle del Cauca , Alcalá,76020.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Alcalá,76020.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Alcalá,76020.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Alcalá,76020.0,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Valle del Cauca , Andalucía,76036.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Andalucía,76036.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Andalucía,76036.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Andalucía,76036.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Andalucía,76036.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Andalucía,76036.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Andalucía,76036.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Argelia,76054.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Argelia,76054.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Argelia,76054.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Argelia,76054.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Argelia,76054.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Valle del Cauca , Argelia,76054.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Valle del Cauca , Argelia,76054.0,TOTAL,, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Valle del Cauca , Buenaventura,76109.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , 1 , -   , 1 , -   , 2 
Valle del Cauca , Buenaventura,76109.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 2 , 1 , 1 , -   , 4 , 8 
Valle del Cauca , Buenaventura,76109.0,HOMBRE,TOTAL, -   , -   , -   , -   , 2 , 2 , 1 , 1 , 4 , 10 
Valle del Cauca , Buenaventura,76109.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Valle del Cauca , Buenaventura,76109.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Buenaventura,76109.0,MUJER,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , 1 , 2 
Valle del Cauca , Buenaventura,76109.0,TOTAL,, -   , -   , -   , 1 , 2 , 2 , 1 , 1 , 5 , 12 
Valle del Cauca , Bugalagrande,76113.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Bugalagrande,76113.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Bugalagrande,76113.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Bugalagrande,76113.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Bugalagrande,76113.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Bugalagrande,76113.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Bugalagrande,76113.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Caicedonia,76122.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Caicedonia,76122.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Valle del Cauca , Caicedonia,76122.0,HOMBRE,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Valle del Cauca , Caicedonia,76122.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Caicedonia,76122.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Caicedonia,76122.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Caicedonia,76122.0,TOTAL,, -   , -   , -   , 1 , -   , -   , -   , -   , 1 , 2 
Valle del Cauca , Cali,76001.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , 1 , -   , 4 , 5 
Valle del Cauca , Cali,76001.0,Hombre,Mayores de Edad (>18 años), -   , 3 , -   , -   , 2 , 4 , 6 , 2 , 51 , 68 
Valle del Cauca , Cali,76001.0,HOMBRE,TOTAL, -   , 3 , -   , -   , 2 , 4 , 7 , 2 , 55 , 73 
Valle del Cauca , Cali,76001.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , 2 , -   , -   , -   , 4 , 6 
Valle del Cauca , Cali,76001.0,Mujer,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , 1 , 1 , -   , 15 , 18 
Valle del Cauca , Cali,76001.0,MUJER,TOTAL, -   , 1 , -   , -   , 2 , 1 , 1 , -   , 19 , 24 
Valle del Cauca , Cali,76001.0,TOTAL,, -   , 4 , -   , -   , 4 , 5 , 8 , 2 , 74 , 97 
Valle del Cauca , Calima,76126.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Calima,76126.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 
Valle del Cauca , Calima,76126.0,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 
Valle del Cauca , Calima,76126.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Calima,76126.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Calima,76126.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Calima,76126.0,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 
Valle del Cauca , Candelaria,76130.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Candelaria,76130.0,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Valle del Cauca , Candelaria,76130.0,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , 3 , 4 
Valle del Cauca , Candelaria,76130.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Candelaria,76130.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Candelaria,76130.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Candelaria,76130.0,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , 3 , 4 
Valle del Cauca , Cartago,76147.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Cartago,76147.0,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , 1 , -   , -   , -   , -   , 3 , 6 
Valle del Cauca , Cartago,76147.0,HOMBRE,TOTAL, -   , -   , 2 , 1 , -   , -   , -   , -   , 3 , 6 
Valle del Cauca , Cartago,76147.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Cartago,76147.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Valle del Cauca , Cartago,76147.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Valle del Cauca , Cartago,76147.0,TOTAL,, -   , -   , 2 , 1 , -   , -   , -   , -   , 4 , 7 
Valle del Cauca , Dagua,76233.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
