EXÁMENES MÉDICO LEGALES POR PRESUNTO DELITO SEXUAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Yerno,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,5
Otros familiares civiles o consanguíneos,1,-,1,3,-,3,4,-,-,-,2,-,2,2,2,-,2,17,1,18,20,1,-,1,1,-,1,2,3,-,3,22,2,24,27,1,-,1,9,-,9,10,-,-,-,3,1,4,4,2,-,2,15,3,18,20,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,1,2,2,1,-,1,3,-,3,4,1,-,1,9,2,11,12,-,-,-,4,1,5,5,-,-,-,12,3,15,15,-,-,-,1,-,1,1,-,-,-,6,-,6,6,-,-,-,5,-,5,5,2,-,2,6,-,6,8,3,-,3,16,-,16,19,168
Miembro de un grupo de la delincuencia organizada,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1
Pandillas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1
"Miembros de las fuerzas armadas, de policía, policía judicial y servicios de inteligencia",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,1,2,3,6,11
Fuerzas militares,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,2
Policía,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,1,2,4,9
Miembros de seguridad privada,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,7
Miembros de seguridad privada,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,7
Pareja o ex pareja,-,-,-,-,-,-,-,-,-,-,2,2,4,4,-,-,-,11,10,21,21,-,-,-,1,1,2,2,-,-,-,22,8,30,30,-,-,-,13,5,18,18,-,-,-,3,6,9,9,-,-,-,12,13,25,25,-,-,-,1,-,1,1,-,-,-,2,3,5,5,-,-,-,2,2,4,4,-,-,-,11,5,16,16,-,-,-,11,11,22,22,-,-,-,4,-,4,4,-,-,-,16,4,20,20,-,-,-,1,-,1,1,-,-,-,2,2,4,4,-,-,-,4,5,9,9,-,-,-,11,3,14,14,1,-,1,19,11,30,31,240
Compañero (a)  permanente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,1,-,1,1,17
Esposo (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
Ex - compañero (a) permanente,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,5,5,5,29
Ex - esposo (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Ex - Novio (a),-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,4,1,5,5,-,-,-,-,-,-,-,-,-,-,4,-,4,4,-,-,-,1,2,3,3,-,-,-,1,1,2,2,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,2,2,4,4,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,3,1,4,4,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,2,2,2,-,-,-,1,-,1,1,-,-,-,4,3,7,7,42
Novio (a),-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,7,4,11,11,-,-,-,1,-,1,1,-,-,-,18,2,20,20,-,-,-,12,-,12,12,-,-,-,2,-,2,2,-,-,-,12,2,14,14,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,9,-,9,9,-,-,-,9,1,10,10,-,-,-,4,-,4,4,-,-,-,13,-,13,13,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,4,-,4,4,-,-,-,10,-,10,10,1,-,1,14,3,17,18,134
Personal de custodia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,8
Personal de custodia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,8
Otro,-,-,-,-,-,-,-,-,-,-,1,2,3,3,3,-,3,4,-,4,7,-,-,-,1,1,2,2,-,-,-,10,1,11,11,1,-,1,2,2,4,5,-,-,-,1,-,1,1,2,-,2,5,2,7,9,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,2,-,2,2,2,2,4,2,-,2,6,1,-,1,-,-,-,1,3,-,3,6,2,8,11,-,-,-,-,-,-,-,-,-,-,1,1,2,2,1,-,1,2,1,3,4,1,-,1,2,-,2,3,1,1,2,13,-,13,15,85
Otro,-,-,-,-,-,-,-,-,-,-,1,2,3,3,3,-,3,4,-,4,7,-,-,-,1,1,2,2,-,-,-,10,1,11,11,1,-,1,2,2,4,5,-,-,-,1,-,1,1,2,-,2,5,2,7,9,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,2,-,2,2,2,2,4,2,-,2,6,1,-,1,-,-,-,1,3,-,3,6,2,8,11,-,-,-,-,-,-,-,-,-,-,1,1,2,2,1,-,1,2,1,3,4,1,-,1,2,-,2,3,1,1,2,13,-,13,15,85
Sin información,-,-,-,-,1,1,1,1,-,1,1,3,4,5,1,-,1,18,4,22,23,-,-,-,1,-,1,1,4,-,4,20,3,23,27,7,-,7,16,4,20,27,-,-,-,6,2,8,8,9,1,10,18,2,20,30,1,-,1,1,-,1,2,2,-,2,4,3,7,9,3,-,3,3,2,5,8,-,-,-,11,2,13,13,4,-,4,10,1,11,15,-,-,-,5,-,5,5,5,1,6,12,5,17,23,-,-,-,-,-,-,-,1,-,1,4,-,4,5,2,-,2,10,-,10,12,1,1,2,8,1,9,11,18,1,19,66,12,78,97,322
Sin información,-,-,-,-,1,1,1,1,-,1,1,3,4,5,1,-,1,18,4,22,23,-,-,-,1,-,1,1,4,-,4,20,3,23,27,7,-,7,16,4,20,27,-,-,-,6,2,8,8,9,1,10,18,2,20,30,1,-,1,1,-,1,2,2,-,2,4,3,7,9,3,-,3,3,2,5,8,-,-,-,11,2,13,13,4,-,4,10,1,11,15,-,-,-,5,-,5,5,5,1,6,12,5,17,23,-,-,-,-,-,-,-,1,-,1,4,-,4,5,2,-,2,10,-,10,12,1,1,2,8,1,9,11,18,1,19,66,12,78,97,322
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: SEXO DEL PRESUNTO AGRESOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hombre,3,-,3,22,7,29,32,4,1,5,24,14,38,43,51,4,55,280,44,324,379,2,1,3,10,10,20,23,63,-,63,301,39,340,403,35,3,38,177,35,212,250,8,1,9,68,15,83,92,52,4,56,274,46,320,376,1,-,1,6,1,7,8,5,-,5,38,16,54,59,10,2,12,45,16,61,73,14,5,19,122,23,145,164,33,3,36,181,32,213,249,5,-,5,38,6,44,49,45,3,48,214,51,265,313,4,2,6,16,15,31,37,5,-,5,54,11,65,70,16,1,17,81,24,105,122,36,2,38,154,13,167,205,49,13,62,275,52,327,389,3336
Mujer,1,-,1,-,-,-,1,1,-,1,-,1,1,2,2,-,2,7,-,7,9,-,-,-,2,-,2,2,3,-,3,14,-,14,17,9,-,9,14,1,15,24,2,-,2,3,-,3,5,6,1,7,9,-,9,16,1,-,1,-,-,-,1,2,-,2,-,1,1,3,-,-,-,1,-,1,1,-,-,-,6,1,7,7,3,-,3,9,-,9,12,1,-,1,4,1,5,6,4,1,5,6,-,6,11,-,-,-,-,-,-,-,2,-,2,1,-,1,3,2,-,2,3,1,4,6,3,-,3,7,-,7,10,12,1,13,28,2,30,43,179
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: CIRCUNSTANCIA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violencia interpersonal,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,10
Contacto engañoso vía internet,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,6
Embriaguez (Alcohólica y no alcohólica),-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Retención legal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Violencia Intrafamiliar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,7,1,8,8,1,-,1,2,2,4,5,-,-,-,-,-,-,-,3,-,3,3,1,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,2,1,3,1,-,1,4,2,-,2,1,-,1,3,-,-,-,-,-,-,-,-,-,-,5,1,6,6,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,1,2,2,1,-,1,3,-,3,4,3,-,3,6,-,6,9,54
"Violencia a niños, niñas y adolescentes",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,6,-,6,6,1,-,1,2,-,2,3,-,-,-,-,-,-,-,3,-,3,3,-,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,2,-,2,1,-,1,3,2,-,2,1,-,1,3,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,-,1,1,1,-,1,2,-,2,3,3,-,3,6,-,6,9,41
Violencia de pareja,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,8
Violencia entre otros familiares,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Violencia sexual,4,-,4,21,7,28,32,5,1,6,22,15,37,43,52,4,56,282,42,324,380,2,1,3,12,10,22,25,66,-,66,299,38,337,403,42,3,45,187,34,221,266,9,1,10,70,15,85,95,53,4,57,275,45,320,377,2,-,2,6,1,7,9,7,-,7,38,17,55,62,9,2,11,46,15,61,72,12,4,16,125,24,149,165,32,3,35,187,32,219,254,6,-,6,39,7,46,52,48,3,51,212,48,260,311,4,2,6,16,14,30,36,7,-,7,52,11,63,70,18,1,19,80,23,103,122,37,2,39,155,13,168,207,49,13,62,275,52,327,389,3370
Abuso dentro de establecimiento prestador de servicios de salud,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Abuso sexual,4,-,4,21,6,27,31,5,1,6,22,11,33,39,52,4,56,269,36,305,361,2,-,2,9,8,17,19,64,-,64,292,35,327,391,40,1,41,171,34,205,246,9,1,10,67,12,79,89,48,4,52,260,38,298,350,2,-,2,5,-,5,7,5,-,5,35,15,50,55,9,2,11,45,13,58,69,11,4,15,118,16,134,149,30,3,33,171,28,199,232,6,-,6,37,5,42,48,45,2,47,206,44,250,297,4,2,6,16,10,26,32,7,-,7,49,7,56,63,16,1,17,70,18,88,105,34,2,36,150,12,162,198,47,10,57,266,48,314,371,3152
Acceso carnal violento/acto sexual violento con persona protegida,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,6,3,9,9,-,-,-,2,-,2,2,-,-,-,5,1,6,6,1,1,2,4,-,4,6,-,-,-,2,1,3,3,2,-,2,3,2,5,7,-,-,-,1,-,1,1,-,-,-,-,1,1,1,-,-,-,1,-,1,1,1,-,1,3,2,5,6,1,-,1,8,3,11,12,-,-,-,2,-,2,2,2,-,2,5,1,6,8,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,4,2,6,6,1,-,1,-,1,1,2,1,2,3,1,1,2,5,82
Asalto sexual,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,3,3,6,6,-,1,1,-,2,2,3,1,-,1,1,2,3,4,1,1,2,5,-,5,7,-,-,-,-,2,2,2,1,-,1,3,4,7,8,-,-,-,-,1,1,1,-,-,-,1,-,1,1,-,-,-,-,2,2,2,-,-,-,3,5,8,8,1,-,1,3,-,3,4,-,-,-,-,2,2,2,1,1,2,-,3,3,5,-,-,-,-,3,3,3,-,-,-,2,2,4,4,2,-,2,2,3,5,7,1,-,1,2,-,2,3,1,1,2,5,3,8,10,81
Pornografía,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,4,4,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,6,-,6,6,-,-,-,-,-,-,-,2,-,2,7,1,8,10,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,4,1,5,5,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,1,1,1,-,-,-,1,-,1,1,-,-,-,4,-,4,4,1,-,1,3,-,3,4,-,-,-,3,-,3,3,47
Presunta esclavitud sexual o prostitución forzada,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
"Presunta explotación sexual de niños, niñas o adolescentes",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
