VIOLENCIA INTRAFAMILIAR (VIF) EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
(18 a 19),-,-,-,-,2,2,2,-,25,25,-,61,61,86,-,4,4,-,7,7,11,-,-,-,-,2,2,2,-,5,5,-,15,15,20,-,75,75,-,127,127,202,-,4,4,-,7,7,11,-,13,13,-,8,8,21,-,1,1,-,6,6,7,-,2,2,-,4,4,6,-,4,4,-,14,14,18,-,1,1,-,5,5,6,-,5,5,-,8,8,13,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,14,14,-,51,51,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,13,13,21,-,1,1,-,3,3,4,-,5,5,-,11,11,16,-,6,6,-,12,12,18,-,5,5,-,6,6,11,-,5,5,-,8,8,13,-,1,1,-,3,3,4,-,4,4,-,9,9,13,-,1,1,-,7,7,8,-,11,11,-,25,25,36,-,-,-,-,2,2,2,-,6,6,-,19,19,25,-,6,6,-,25,25,31,-,1,1,-,1,1,2,-,-,-,-,-,-,-,678
(20 a 24),-,2,2,-,6,6,8,-,74,74,-,119,119,193,-,6,6,-,18,18,24,-,5,5,-,3,3,8,-,19,19,-,32,32,51,-,162,162,-,306,306,468,-,14,14,-,16,16,30,-,35,35,-,50,50,85,-,7,7,-,4,4,11,-,2,2,-,5,5,7,-,11,11,-,15,15,26,-,13,13,-,24,24,37,-,8,8,-,19,19,27,-,2,2,-,2,2,4,-,4,4,-,10,10,14,-,57,57,-,77,77,134,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,14,14,-,29,29,43,-,4,4,-,8,8,12,-,9,9,-,21,21,30,-,22,22,-,35,35,57,-,7,7,-,15,15,22,-,8,8,-,27,27,35,-,4,4,-,12,12,16,-,7,7,-,12,12,19,-,6,6,-,7,7,13,-,40,40,-,49,49,89,-,1,1,-,10,10,11,-,21,21,-,49,49,70,-,19,19,-,50,50,69,-,1,1,-,1,1,2,-,-,-,-,-,-,-,1617
(25 a 29),-,2,2,-,1,1,3,-,78,78,-,121,121,199,-,5,5,-,17,17,22,-,1,1,-,7,7,8,-,22,22,-,51,51,73,-,168,168,-,267,267,435,-,6,6,-,28,28,34,-,24,24,-,30,30,54,-,2,2,-,8,8,10,-,1,1,-,5,5,6,-,11,11,-,16,16,27,-,7,7,-,20,20,27,-,7,7,-,23,23,30,-,1,1,-,1,1,2,-,1,1,-,5,5,6,-,49,49,-,99,99,148,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,12,12,-,19,19,31,-,6,6,-,11,11,17,-,17,17,-,12,12,29,-,11,11,-,26,26,37,-,10,10,-,10,10,20,-,6,6,-,33,33,39,-,3,3,-,7,7,10,-,7,7,-,16,16,23,-,3,3,-,8,8,11,-,26,26,-,56,56,82,-,1,1,-,4,4,5,-,24,24,-,37,37,61,-,26,26,-,52,52,78,-,2,2,-,1,1,3,-,-,-,-,-,-,-,1533
(30 a 34),-,1,1,-,3,3,4,-,71,71,-,131,131,202,-,6,6,-,12,12,18,-,3,3,-,7,7,10,-,18,18,-,51,51,69,-,150,150,-,213,213,363,-,8,8,-,19,19,27,-,17,17,-,35,35,52,-,3,3,-,4,4,7,-,1,1,-,4,4,5,-,4,4,-,13,13,17,-,6,6,-,13,13,19,-,5,5,-,17,17,22,-,1,1,-,1,1,2,-,1,1,-,10,10,11,-,43,43,-,64,64,107,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,13,13,-,15,15,28,-,3,3,-,3,3,6,-,12,12,-,16,16,28,-,18,18,-,25,25,43,-,6,6,-,19,19,25,-,7,7,-,17,17,24,-,2,2,-,3,3,5,-,5,5,-,8,8,13,-,7,7,-,15,15,22,-,18,18,-,43,43,61,-,1,1,-,6,6,7,-,16,16,-,33,33,49,-,13,13,-,63,63,76,-,1,1,-,1,1,2,-,-,-,-,-,-,-,1327
(35 a 39),-,2,2,-,4,4,6,-,56,56,-,93,93,149,-,5,5,-,8,8,13,-,3,3,-,2,2,5,-,26,26,-,35,35,61,-,124,124,-,190,190,314,-,13,13,-,10,10,23,-,21,21,-,27,27,48,-,3,3,-,4,4,7,-,-,-,-,5,5,5,-,11,11,-,19,19,30,-,1,1,-,15,15,16,-,5,5,-,6,6,11,-,-,-,-,2,2,2,-,1,1,-,4,4,5,-,31,31,-,61,61,92,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,9,9,-,18,18,27,-,3,3,-,7,7,10,-,7,7,-,17,17,24,-,8,8,-,18,18,26,-,9,9,-,17,17,26,-,11,11,-,12,12,23,-,2,2,-,3,3,5,-,3,3,-,15,15,18,-,3,3,-,10,10,13,-,22,22,-,43,43,65,-,2,2,-,6,6,8,-,13,13,-,32,32,45,-,22,22,-,40,40,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1141
(40 a 44),-,1,1,-,2,2,3,-,39,39,-,98,98,137,-,4,4,-,9,9,13,-,-,-,-,4,4,4,-,15,15,-,32,32,47,-,96,96,-,186,186,282,-,4,4,-,6,6,10,-,8,8,-,19,19,27,-,3,3,-,6,6,9,-,1,1,-,2,2,3,-,2,2,-,11,11,13,-,3,3,-,18,18,21,-,3,3,-,9,9,12,-,1,1,-,2,2,3,-,2,2,-,6,6,8,-,28,28,-,47,47,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,16,16,22,-,5,5,-,4,4,9,-,4,4,-,11,11,15,-,13,13,-,13,13,26,-,6,6,-,15,15,21,-,9,9,-,15,15,24,-,4,4,-,2,2,6,-,4,4,-,14,14,18,-,5,5,-,9,9,14,-,21,21,-,37,37,58,-,2,2,-,5,5,7,-,19,19,-,13,13,32,-,16,16,-,36,36,52,-,1,1,-,-,-,1,-,-,-,-,-,-,-,972
(45 a 49),-,-,-,-,-,-,-,-,38,38,-,104,104,142,-,2,2,-,4,4,6,-,1,1,-,1,1,2,-,12,12,-,30,30,42,-,85,85,-,143,143,228,-,6,6,-,14,14,20,-,18,18,-,20,20,38,-,4,4,-,8,8,12,-,1,1,-,3,3,4,-,6,6,-,4,4,10,-,8,8,-,19,19,27,-,5,5,-,3,3,8,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,30,30,-,42,42,72,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,10,10,-,12,12,22,-,3,3,-,4,4,7,-,7,7,-,10,10,17,-,4,4,-,20,20,24,-,9,9,-,13,13,22,-,9,9,-,16,16,25,-,-,-,-,5,5,5,-,5,5,-,6,6,11,-,5,5,-,8,8,13,-,19,19,-,46,46,65,-,2,2,-,2,2,4,-,16,16,-,11,11,27,-,19,19,-,24,24,43,-,1,1,-,1,1,2,-,-,-,-,-,-,-,904
(50 a 54),-,-,-,-,1,1,1,-,57,57,-,98,98,155,-,3,3,-,6,6,9,-,-,-,-,3,3,3,-,23,23,-,33,33,56,-,90,90,-,149,149,239,-,5,5,-,12,12,17,-,11,11,-,20,20,31,-,5,5,-,4,4,9,-,-,-,-,3,3,3,-,2,2,-,8,8,10,-,7,7,-,11,11,18,-,2,2,-,8,8,10,-,-,-,-,2,2,2,-,1,1,-,4,4,5,-,39,39,-,47,47,86,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,9,9,-,15,15,24,-,-,-,-,6,6,6,-,9,9,-,15,15,24,-,5,5,-,19,19,24,-,6,6,-,10,10,16,-,13,13,-,13,13,26,-,1,1,-,2,2,3,-,5,5,-,6,6,11,-,6,6,-,13,13,19,-,22,22,-,31,31,53,-,1,1,-,1,1,2,-,16,16,-,28,28,44,-,20,20,-,42,42,62,-,1,1,-,-,-,1,-,-,-,-,-,-,-,971
(55 a 59),-,2,2,-,-,-,2,-,50,50,-,116,116,166,-,-,-,-,4,4,4,-,1,1,-,1,1,2,-,19,19,-,24,24,43,-,112,112,-,153,153,265,-,8,8,-,7,7,15,-,16,16,-,23,23,39,-,4,4,-,7,7,11,-,1,1,-,2,2,3,-,3,3,-,9,9,12,-,7,7,-,16,16,23,-,5,5,-,3,3,8,-,-,-,-,2,2,2,-,4,4,-,2,2,6,-,33,33,-,39,39,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,-,11,11,18,-,5,5,-,1,1,6,-,7,7,-,9,9,16,-,5,5,-,10,10,15,-,4,4,-,10,10,14,-,9,9,-,17,17,26,-,-,-,-,1,1,1,-,7,7,-,8,8,15,-,4,4,-,11,11,15,-,17,17,-,20,20,37,-,2,2,-,1,1,3,-,13,13,-,16,16,29,-,15,15,-,34,34,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,917
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,2,2,-,2,2,4,-,109,109,-,127,127,236,-,4,4,-,7,7,11,-,3,3,-,3,3,6,-,42,42,-,44,44,86,-,216,216,-,216,216,432,-,13,13,-,14,14,27,-,16,16,-,19,19,35,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,4,4,-,9,9,13,-,18,18,-,22,22,40,-,3,3,-,7,7,10,-,-,-,-,1,1,1,-,8,8,-,7,7,15,-,54,54,-,61,61,115,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,13,13,-,17,17,30,-,7,7,-,5,5,12,-,14,14,-,22,22,36,-,17,17,-,12,12,29,-,11,11,-,15,15,26,-,16,16,-,23,23,39,-,2,2,-,2,2,4,-,8,8,-,14,14,22,-,10,10,-,16,16,26,-,32,32,-,31,31,63,-,9,9,-,1,1,10,-,32,32,-,27,27,59,-,42,42,-,58,58,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1495
(60 a 64),-,-,-,-,1,1,1,-,37,37,-,52,52,89,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,15,15,-,23,23,38,-,91,91,-,88,88,179,-,6,6,-,8,8,14,-,7,7,-,7,7,14,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,5,5,-,11,11,16,-,-,-,-,4,4,4,-,-,-,-,1,1,1,-,3,3,-,1,1,4,-,17,17,-,24,24,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,5,10,-,2,2,-,3,3,5,-,4,4,-,8,8,12,-,3,3,-,6,6,9,-,3,3,-,4,4,7,-,2,2,-,7,7,9,-,1,1,-,-,-,1,-,2,2,-,7,7,9,-,3,3,-,7,7,10,-,10,10,-,14,14,24,-,5,5,-,1,1,6,-,7,7,-,7,7,14,-,12,12,-,28,28,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,565
(65 a 69),-,2,2,-,1,1,3,-,30,30,-,37,37,67,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,14,14,-,12,12,26,-,57,57,-,53,53,110,-,3,3,-,1,1,4,-,7,7,-,5,5,12,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,6,6,7,-,5,5,-,4,4,9,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,14,14,-,15,15,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,6,6,7,-,1,1,-,1,1,2,-,4,4,-,7,7,11,-,5,5,-,-,-,5,-,4,4,-,5,5,9,-,2,2,-,7,7,9,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,1,1,-,1,1,2,-,5,5,-,8,8,13,-,2,2,-,-,-,2,-,6,6,-,11,11,17,-,13,13,-,14,14,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,387
(70 a 74),-,-,-,-,-,-,-,-,18,18,-,21,21,39,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,5,5,-,2,2,7,-,40,40,-,32,32,72,-,1,1,-,3,3,4,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,4,4,-,11,11,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,5,5,8,-,2,2,-,-,-,2,-,2,2,-,2,2,4,-,4,4,-,3,3,7,-,2,2,-,2,2,4,-,6,6,-,6,6,12,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,3,3,-,2,2,5,-,8,8,-,2,2,10,-,2,2,-,-,-,2,-,7,7,-,4,4,11,-,7,7,-,10,10,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,243
(75 a 79),-,-,-,-,-,-,-,-,18,18,-,11,11,29,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,13,13,-,16,16,29,-,3,3,-,1,1,4,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,2,2,-,3,3,5,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,9,9,-,5,5,14,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,3,3,-,2,2,5,-,2,2,-,1,1,3,-,-,-,-,3,3,3,-,3,3,-,1,1,4,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,1,1,-,4,4,5,-,6,6,-,1,1,7,-,-,-,-,-,-,-,-,8,8,-,2,2,10,-,6,6,-,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148
(80 y más),-,-,-,-,-,-,-,-,6,6,-,6,6,12,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,5,5,10,-,15,15,-,27,27,42,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,4,4,5,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,10,10,-,6,6,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,1,1,-,3,3,4,-,3,3,-,2,2,5,-,2,2,-,1,1,3,-,3,3,-,2,2,5,-,1,1,-,1,1,2,-,3,3,-,-,-,3,-,2,2,-,2,2,4,-,3,3,-,6,6,9,-,-,-,-,-,-,-,-,4,4,-,3,3,7,-,4,4,-,5,5,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152
TOTAL,16,12,28,21,21,42,70,319,597,916,373,1068,1441,2357,52,39,91,55,92,147,238,6,17,23,10,33,43,66,67,201,268,78,347,425,693,753,1278,2031,765,1950,2715,4746,31,81,112,41,133,174,286,82,179,261,87,251,338,599,14,33,47,43,53,96,143,4,10,14,14,35,49,63,84,58,142,81,118,199,341,37,71,108,37,163,200,308,26,48,74,39,103,142,216,2,5,7,7,18,25,32,5,22,27,17,50,67,94,225,378,603,229,588,817,1420,1,5,6,6,5,11,17,3,2,5,1,5,6,11,39,101,140,55,165,220,360,16,37,53,15,52,67,120,45,91,136,33,144,177,313,118,109,227,137,190,327,554,27,73,100,26,130,156,256,50,93,143,56,181,237,380,12,19,31,24,40,64,95,16,55,71,35,108,143,214,32,50,82,45,104,149,231,111,228,339,124,381,505,844,9,21,30,10,38,48,78,99,176,275,114,265,379,654,89,198,287,96,424,520,807,1,8,9,3,5,8,17,1,-,1,-,-,-,1,16624
VARIABLE: GRUPO EDAD JUDICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",16,-,16,21,-,21,37,319,-,319,373,-,373,692,52,-,52,55,-,55,107,6,-,6,10,-,10,16,67,-,67,78,-,78,145,753,-,753,765,-,765,1518,31,-,31,41,-,41,72,82,-,82,87,-,87,169,14,-,14,43,-,43,57,4,-,4,14,-,14,18,84,-,84,81,-,81,165,37,-,37,37,-,37,74,26,-,26,39,-,39,65,2,-,2,7,-,7,9,5,-,5,17,-,17,22,225,-,225,229,-,229,454,1,-,1,6,-,6,7,3,-,3,1,-,1,4,39,-,39,55,-,55,94,16,-,16,15,-,15,31,45,-,45,33,-,33,78,118,-,118,137,-,137,255,27,-,27,26,-,26,53,50,-,50,56,-,56,106,12,-,12,24,-,24,36,16,-,16,35,-,35,51,32,-,32,45,-,45,77,111,-,111,124,-,124,235,9,-,9,10,-,10,19,99,-,99,114,-,114,213,89,-,89,96,-,96,185,1,-,1,3,-,3,4,1,-,1,-,-,-,1,5069
(00 a 04),5,-,5,5,-,5,10,60,-,60,60,-,60,120,15,-,15,5,-,5,20,1,-,1,1,-,1,2,10,-,10,8,-,8,18,133,-,133,92,-,92,225,4,-,4,7,-,7,11,12,-,12,9,-,9,21,2,-,2,3,-,3,5,2,-,2,4,-,4,6,16,-,16,14,-,14,30,11,-,11,1,-,1,12,2,-,2,6,-,6,8,-,-,-,1,-,1,1,3,-,3,4,-,4,7,45,-,45,28,-,28,73,-,-,-,1,-,1,1,-,-,-,-,-,-,-,5,-,5,4,-,4,9,3,-,3,-,-,-,3,5,-,5,8,-,8,13,26,-,26,27,-,27,53,1,-,1,5,-,5,6,8,-,8,6,-,6,14,2,-,2,2,-,2,4,1,-,1,3,-,3,4,8,-,8,8,-,8,16,23,-,23,15,-,15,38,2,-,2,3,-,3,5,12,-,12,14,-,14,26,18,-,18,18,-,18,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,797
(05 a 09),5,-,5,4,-,4,9,75,-,75,64,-,64,139,17,-,17,13,-,13,30,3,-,3,-,-,-,3,18,-,18,9,-,9,27,193,-,193,164,-,164,357,5,-,5,6,-,6,11,24,-,24,15,-,15,39,2,-,2,8,-,8,10,-,-,-,5,-,5,5,17,-,17,19,-,19,36,7,-,7,7,-,7,14,6,-,6,8,-,8,14,-,-,-,2,-,2,2,1,-,1,4,-,4,5,58,-,58,39,-,39,97,1,-,1,2,-,2,3,-,-,-,-,-,-,-,6,-,6,11,-,11,17,3,-,3,5,-,5,8,3,-,3,4,-,4,7,32,-,32,31,-,31,63,4,-,4,6,-,6,10,12,-,12,12,-,12,24,4,-,4,4,-,4,8,7,-,7,9,-,9,16,5,-,5,8,-,8,13,21,-,21,20,-,20,41,1,-,1,1,-,1,2,25,-,25,19,-,19,44,22,-,22,20,-,20,42,1,-,1,2,-,2,3,-,-,-,-,-,-,-,1099
(10 a 13),3,-,3,3,-,3,6,101,-,101,96,-,96,197,15,-,15,24,-,24,39,-,-,-,4,-,4,4,19,-,19,19,-,19,38,194,-,194,209,-,209,403,16,-,16,16,-,16,32,17,-,17,25,-,25,42,8,-,8,14,-,14,22,-,-,-,1,-,1,1,31,-,31,24,-,24,55,12,-,12,7,-,7,19,9,-,9,10,-,10,19,1,-,1,1,-,1,2,1,-,1,3,-,3,4,67,-,67,76,-,76,143,-,-,-,1,-,1,1,1,-,1,-,-,-,1,13,-,13,18,-,18,31,9,-,9,3,-,3,12,15,-,15,8,-,8,23,28,-,28,31,-,31,59,8,-,8,5,-,5,13,16,-,16,13,-,13,29,3,-,3,8,-,8,11,4,-,4,10,-,10,14,10,-,10,13,-,13,23,30,-,30,29,-,29,59,2,-,2,2,-,2,4,39,-,39,25,-,25,64,26,-,26,25,-,25,51,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1422
(14 a 17),3,-,3,9,-,9,12,83,-,83,153,-,153,236,5,-,5,13,-,13,18,2,-,2,5,-,5,7,20,-,20,42,-,42,62,233,-,233,300,-,300,533,6,-,6,12,-,12,18,29,-,29,38,-,38,67,2,-,2,18,-,18,20,2,-,2,4,-,4,6,20,-,20,24,-,24,44,7,-,7,22,-,22,29,9,-,9,15,-,15,24,1,-,1,3,-,3,4,-,-,-,6,-,6,6,55,-,55,86,-,86,141,-,-,-,2,-,2,2,2,-,2,1,-,1,3,15,-,15,22,-,22,37,1,-,1,7,-,7,8,22,-,22,13,-,13,35,32,-,32,48,-,48,80,14,-,14,10,-,10,24,14,-,14,25,-,25,39,3,-,3,10,-,10,13,4,-,4,13,-,13,17,9,-,9,16,-,16,25,37,-,37,60,-,60,97,4,-,4,4,-,4,8,23,-,23,56,-,56,79,23,-,23,33,-,33,56,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1751
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,19,19,29,-,488,488,-,941,941,1429,-,35,35,-,85,85,120,-,14,14,-,30,30,44,-,159,159,-,303,303,462,-,1062,1062,-,1734,1734,2796,-,68,68,-,119,119,187,-,163,163,-,232,232,395,-,32,32,-,51,51,83,-,9,9,-,33,33,42,-,54,54,-,109,109,163,-,53,53,-,141,141,194,-,45,45,-,96,96,141,-,5,5,-,17,17,22,-,14,14,-,43,43,57,-,324,324,-,527,527,851,-,5,5,-,5,5,10,-,1,1,-,4,4,5,-,88,88,-,148,148,236,-,30,30,-,47,47,77,-,77,77,-,122,122,199,-,92,92,-,178,178,270,-,62,62,-,115,115,177,-,77,77,-,158,158,235,-,17,17,-,38,38,55,-,47,47,-,94,94,141,-,40,40,-,88,88,128,-,196,196,-,350,350,546,-,12,12,-,37,37,49,-,144,144,-,238,238,382,-,156,156,-,366,366,522,-,8,8,-,5,5,13,-,-,-,-,-,-,-,10060
(18 a 19),-,-,-,-,2,2,2,-,25,25,-,61,61,86,-,4,4,-,7,7,11,-,-,-,-,2,2,2,-,5,5,-,15,15,20,-,75,75,-,127,127,202,-,4,4,-,7,7,11,-,13,13,-,8,8,21,-,1,1,-,6,6,7,-,2,2,-,4,4,6,-,4,4,-,14,14,18,-,1,1,-,5,5,6,-,5,5,-,8,8,13,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,14,14,-,51,51,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,13,13,21,-,1,1,-,3,3,4,-,5,5,-,11,11,16,-,6,6,-,12,12,18,-,5,5,-,6,6,11,-,5,5,-,8,8,13,-,1,1,-,3,3,4,-,4,4,-,9,9,13,-,1,1,-,7,7,8,-,11,11,-,25,25,36,-,-,-,-,2,2,2,-,6,6,-,19,19,25,-,6,6,-,25,25,31,-,1,1,-,1,1,2,-,-,-,-,-,-,-,678
(20 a 24),-,2,2,-,6,6,8,-,74,74,-,119,119,193,-,6,6,-,18,18,24,-,5,5,-,3,3,8,-,19,19,-,32,32,51,-,162,162,-,306,306,468,-,14,14,-,16,16,30,-,35,35,-,50,50,85,-,7,7,-,4,4,11,-,2,2,-,5,5,7,-,11,11,-,15,15,26,-,13,13,-,24,24,37,-,8,8,-,19,19,27,-,2,2,-,2,2,4,-,4,4,-,10,10,14,-,57,57,-,77,77,134,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,14,14,-,29,29,43,-,4,4,-,8,8,12,-,9,9,-,21,21,30,-,22,22,-,35,35,57,-,7,7,-,15,15,22,-,8,8,-,27,27,35,-,4,4,-,12,12,16,-,7,7,-,12,12,19,-,6,6,-,7,7,13,-,40,40,-,49,49,89,-,1,1,-,10,10,11,-,21,21,-,49,49,70,-,19,19,-,50,50,69,-,1,1,-,1,1,2,-,-,-,-,-,-,-,1617
