COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Mental,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
Siquica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Visual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
Discapacidad múltiple,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10
Ninguna,-,9,9,2,104,106,115,1,528,529,89,3075,3164,3693,-,41,41,9,259,268,309,-,22,22,-,78,78,100,-,124,124,37,1362,1399,1523,3,1485,1488,97,6959,7056,8544,-,44,44,11,703,714,758,-,145,145,17,876,893,1038,-,28,28,11,292,303,331,-,22,22,13,249,262,284,-,103,103,12,552,564,667,-,57,57,9,471,480,537,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,372,380,401,3,479,482,49,2856,2905,3387,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,803,827,908,1,160,161,42,1131,1173,1334,1,74,75,15,690,705,780,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,82,83,10,538,548,631,2,238,240,43,1349,1392,1632,-,19,19,9,377,386,405,2,161,163,33,1296,1329,1492,-,205,205,29,2181,2210,2415,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34888
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: PERTENENCIA ÉTNICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indígena,-,2,2,-,48,48,50,-,2,2,-,3,3,5,-,-,-,2,3,5,5,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,12,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,6,6,7,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,6,6,1,57,58,64,-,-,-,1,20,21,21,-,-,-,-,1,1,1,-,1,1,-,6,6,7,-,-,-,-,1,1,1,-,3,3,-,19,19,22,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,3,3,1,32,33,36,-,-,-,-,1,1,1,-,-,-,-,11,11,11,-,1,1,1,28,29,30,-,-,-,-,1,1,1,-,-,-,1,10,11,11,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,3,3,3,-,1,1,-,4,4,5,-,4,4,-,9,9,13,-,-,-,-,6,6,6,-,6,6,-,38,38,44,-,-,-,-,3,3,3,-,-,-,-,-,-,-,370
Negro/Afrodescendiente,-,-,-,-,1,1,1,-,15,15,2,75,77,92,-,-,-,-,6,6,6,-,-,-,-,1,1,1,-,-,-,-,8,8,8,-,6,6,-,46,46,52,-,7,7,4,122,126,133,-,1,1,-,2,2,3,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,4,4,1,39,40,44,-,1,1,-,12,12,13,-,10,10,1,77,78,88,-,-,-,-,2,2,2,-,-,-,-,8,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7,-,1,1,-,12,12,13,-,-,-,-,5,5,5,-,9,9,-,112,112,121,-,1,1,-,1,1,2,-,-,-,-,4,4,4,-,1,1,-,-,-,1,-,1,1,-,7,7,8,-,-,-,1,1,2,2,-,1,1,2,29,31,32,-,1,1,-,2,2,3,-,24,24,6,298,304,328,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,986
Palenquero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Raizal,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,7,7,-,20,20,27,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,1,1,-,7,7,8,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56
Rom (Gitano),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Sin Pertenencia Étnica,-,7,7,2,55,57,64,1,478,479,76,2820,2896,3375,-,37,37,6,238,244,281,-,12,12,-,49,49,61,-,123,123,37,1326,1363,1486,3,1322,1325,90,6397,6487,7812,-,36,36,7,570,577,613,-,139,139,17,858,875,1014,-,24,24,11,268,279,303,-,18,18,11,224,235,253,-,83,83,11,476,487,570,-,45,45,7,369,376,421,-,51,51,14,533,547,598,-,-,-,-,17,17,17,-,12,12,4,212,216,228,1,392,393,41,2333,2374,2767,-,3,3,-,23,23,26,-,3,3,1,29,30,33,-,102,102,18,795,813,915,-,20,20,7,246,253,273,-,65,65,20,655,675,740,1,142,143,38,1024,1062,1205,1,62,63,13,543,556,619,-,79,79,8,622,630,709,-,16,16,10,182,192,208,1,50,51,17,314,331,382,1,80,81,10,517,527,608,1,171,172,30,1106,1136,1308,-,17,17,7,336,343,360,2,141,143,28,1182,1210,1353,-,168,168,22,1818,1840,2008,-,4,4,-,4,4,8,-,-,-,-,-,-,-,-,2,2,-,20,20,22,30640
Sin Información,-,-,-,-,-,-,-,-,36,36,11,189,200,236,-,4,4,1,12,13,17,-,3,3,-,9,9,12,-,1,1,-,24,24,25,-,159,159,7,512,519,678,-,1,1,-,10,10,11,-,5,5,-,15,15,20,-,2,2,-,13,13,15,-,3,3,2,17,19,22,-,20,20,1,74,75,95,-,2,2,-,8,8,10,-,1,1,1,12,13,14,-,1,1,-,2,2,3,-,8,8,4,151,155,163,2,88,90,8,520,528,618,-,-,-,-,1,1,1,-,1,1,-,6,6,7,-,9,9,-,38,38,47,-,1,1,-,21,21,22,1,14,15,4,135,139,154,-,19,19,4,94,98,117,-,2,2,1,10,11,13,-,1,1,-,15,15,16,-,1,1,1,7,8,9,-,1,1,-,9,9,10,-,2,2,-,12,12,14,1,67,68,12,243,255,323,-,-,-,-,8,8,8,-,16,16,5,108,113,129,-,13,13,1,60,61,74,-,1,1,-,4,4,5,-,1,1,1,10,11,12,-,-,-,-,4,4,4,2904
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: PRESUNTO AGRESOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pareja o ex pareja,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
Amante,-,-,-,-,-,-,-,-,3,3,-,6,6,9,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,6,6,-,8,8,14,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,2,2,4,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,7,7,9,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,1,1,-,4,4,5,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68
Compañero (a)  permanente,-,5,5,-,59,59,64,-,287,287,39,1347,1386,1673,-,16,16,6,106,112,128,-,9,9,-,33,33,42,-,53,53,21,579,600,653,1,684,685,42,3313,3355,4040,-,18,18,6,287,293,311,-,82,82,7,462,469,551,-,5,5,4,111,115,120,-,6,6,6,93,99,105,-,43,43,4,225,229,272,-,13,13,4,132,136,149,-,21,21,9,236,245,266,-,4,4,-,31,31,35,-,11,11,2,160,162,173,2,205,207,21,1263,1284,1491,-,3,3,-,20,20,23,-,-,-,-,9,9,9,-,44,44,9,294,303,347,-,7,7,3,102,105,112,-,26,26,15,320,335,361,1,73,74,20,553,573,647,-,30,30,2,243,245,275,-,40,40,6,294,300,340,-,2,2,7,84,91,93,-,15,15,4,112,116,131,-,22,22,3,219,222,244,1,118,119,23,585,608,727,-,7,7,6,136,142,149,1,63,64,9,495,504,568,-,57,57,15,676,691,748,-,6,6,-,29,29,35,-,-,-,1,6,7,7,-,2,2,-,11,11,13,14902
Esposo (a),-,1,1,-,-,-,1,-,44,44,-,355,355,399,-,3,3,-,20,20,23,-,4,4,-,13,13,17,-,13,13,-,131,131,144,-,151,151,-,619,619,770,-,3,3,-,45,45,48,-,14,14,-,126,126,140,-,5,5,-,28,28,33,-,6,6,2,52,54,60,-,8,8,1,65,66,74,-,3,3,-,32,32,35,-,3,3,-,24,24,27,-,1,1,-,6,6,7,-,2,2,-,9,9,11,-,65,65,1,319,320,385,-,-,-,-,4,4,4,-,1,1,-,2,2,3,-,15,15,-,144,144,159,-,1,1,-,8,8,9,-,7,7,1,46,47,54,-,17,17,1,91,92,109,-,11,11,-,83,83,94,-,6,6,-,78,78,84,-,1,1,-,9,9,10,-,5,5,-,26,26,31,-,7,7,1,69,70,77,-,19,19,-,137,137,156,-,1,1,-,8,8,9,1,24,25,1,155,156,181,-,20,20,-,218,218,238,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3398
Ex - Amante,-,-,-,-,-,-,-,-,1,1,-,7,7,8,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,4,4,5,-,3,3,-,9,9,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,1,-,1,1,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,2,2,-,13,13,15,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,68
Ex - compañero (a) permanente,-,3,3,2,45,47,50,-,149,149,18,1010,1028,1177,-,18,18,2,116,118,136,-,4,4,-,16,16,20,-,49,49,12,569,581,630,-,494,494,22,2271,2293,2787,-,18,18,5,326,331,349,-,33,33,6,182,188,221,-,15,15,2,108,110,125,-,5,5,4,74,78,83,-,25,25,2,132,134,159,-,29,29,3,234,237,266,-,24,24,6,294,300,324,-,5,5,1,49,50,55,-,6,6,2,189,191,197,-,150,150,7,932,939,1089,-,2,2,-,15,15,17,-,1,1,1,15,16,17,-,37,37,8,293,301,338,-,16,16,4,187,191,207,-,44,44,3,390,393,437,-,39,39,14,404,418,457,-,22,22,6,258,264,286,-,26,26,2,213,215,241,-,11,11,2,92,94,105,-,25,25,9,141,150,175,-,40,40,3,195,198,238,1,77,78,10,516,526,604,-,11,11,1,199,200,211,-,59,59,12,456,468,527,-,93,93,9,992,1001,1094,-,1,1,-,6,6,7,-,1,1,-,5,5,6,-,-,-,-,6,6,6,12641
Ex - esposo (a),-,-,-,-,-,-,-,-,7,7,-,66,66,73,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,2,2,-,19,19,21,-,35,35,-,128,128,163,-,2,2,-,11,11,13,-,3,3,-,22,22,25,-,2,2,-,13,13,15,-,4,4,-,17,17,21,-,12,12,-,69,69,81,-,4,4,-,23,23,27,-,1,1,-,6,6,7,-,1,1,-,1,1,2,-,-,-,-,5,5,5,-,21,21,-,113,113,134,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,4,4,-,17,17,21,-,-,-,-,2,2,2,-,1,1,-,10,10,11,-,8,8,-,19,19,27,-,2,2,-,16,16,18,-,5,5,-,16,16,21,-,-,-,-,7,7,7,-,-,-,-,9,9,9,-,5,5,-,11,11,16,-,5,5,-,20,20,25,-,-,-,-,24,24,24,-,4,4,-,72,72,76,-,12,12,1,110,111,123,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,978
Ex - Novio (a),-,-,-,-,-,-,-,1,24,25,13,138,151,176,-,-,-,-,5,5,5,-,2,2,-,9,9,11,-,4,4,2,31,33,37,-,73,73,23,323,346,419,-,1,1,-,20,20,21,-,6,6,3,45,48,54,-,1,1,3,22,25,26,-,1,1,-,8,8,9,-,8,8,5,37,42,50,-,6,6,2,43,45,51,-,2,2,-,12,12,14,-,-,-,-,9,9,9,-,1,1,-,6,6,7,1,19,20,12,112,124,144,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,4,4,-,49,49,53,-,-,-,1,5,6,6,1,2,3,1,17,18,21,-,8,8,4,23,27,35,-,5,5,3,49,52,57,-,2,2,-,17,17,19,-,1,1,2,9,11,12,1,4,5,3,20,23,28,-,5,5,-,28,28,33,-,9,9,3,42,45,54,-,-,-,1,5,6,6,-,3,3,5,62,67,70,-,10,10,3,111,114,124,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1558
Novio (a),-,-,-,-,-,-,-,-,15,15,18,154,172,187,-,3,3,1,9,10,13,-,3,3,-,8,8,11,-,2,2,2,27,29,31,2,43,45,10,297,307,352,-,2,2,-,16,16,18,-,7,7,1,39,40,47,-,-,-,2,10,12,12,-,-,-,1,4,5,5,-,6,6,-,21,21,27,-,1,1,-,8,8,9,-,2,2,1,4,5,7,-,-,-,-,1,1,1,-,1,1,3,4,7,8,-,16,16,8,101,109,125,-,1,1,-,3,3,4,-,1,1,-,-,-,1,-,6,6,1,34,35,41,-,-,-,-,-,-,-,-,-,-,4,18,22,22,-,16,16,3,40,43,59,1,3,4,4,43,47,51,-,1,1,-,16,16,17,-,1,1,1,7,8,9,-,2,2,1,14,15,17,1,4,5,3,16,19,24,-,10,10,7,49,56,66,-,-,-,1,5,6,6,-,7,7,6,61,67,74,-,9,9,1,60,61,70,-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,-,-,-,3,3,3,1322
