VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,CIFRA
Sin pertenencia étnica,-,10,10,-,43,43,53,-,413,413,76,2456,2532,2945,-,57,57,12,254,266,323,-,4,4,-,40,40,44,-,83,83,18,1013,1031,1114,2,1371,1373,81,6076,6157,7530,-,42,42,26,500,526,568,1,118,119,22,779,801,920,-,20,20,5,217,222,242,-,16,16,9,201,210,226,2,63,65,17,426,443,508,-,53,53,14,437,451,504,-,23,23,6,316,322,345,-,4,4,2,4,6,10,-,10,10,7,181,188,198,-,289,289,47,1730,1777,2066,-,3,3,1,9,10,13,-,2,2,1,23,24,26,-,88,88,11,712,723,811,1,11,12,5,180,185,197,-,42,42,18,454,472,514,2,137,139,36,980,1016,1155,-,51,51,7,489,496,547,-,53,53,10,561,571,624,1,18,19,8,151,159,178,-,52,52,9,297,306,358,-,50,50,9,410,419,469,1,162,163,21,991,1012,1175,-,15,15,6,219,225,240,-,109,109,25,964,989,1098,1,175,176,22,1460,1482,1658,-,2,2,-,2,2,4,26663
Sin información,-,-,-,-,-,-,-,1,29,30,6,191,197,227,-,2,2,1,19,20,22,-,-,-,-,1,1,1,-,4,4,1,25,26,30,-,149,149,1,613,614,763,-,-,-,1,10,11,11,-,3,3,1,30,31,34,-,-,-,1,1,2,2,-,2,2,1,8,9,11,-,24,24,5,65,70,94,-,-,-,-,5,5,5,-,-,-,-,8,8,8,-,1,1,-,2,2,3,-,2,2,3,58,61,63,-,80,80,11,484,495,575,-,-,-,-,1,1,1,-,-,-,-,7,7,7,-,3,3,1,17,18,21,-,2,2,-,21,21,23,1,13,14,5,124,129,143,-,13,13,2,62,64,77,-,1,1,-,12,12,13,-,3,3,1,18,19,22,-,1,1,1,14,15,16,-,4,4,3,20,23,27,-,5,5,-,22,22,27,-,47,47,3,188,191,238,-,1,1,-,4,4,5,1,18,19,3,118,121,140,-,11,11,3,80,83,94,-,-,-,-,-,-,-,2703
TOTAL,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
VARIABLE: PRESUNTO AGRESOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pareja o ex pareja,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
Amante ,-,-,-,-,-,-,-,-,3,3,-,5,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,2,2,-,6,6,8,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,5,5,6,-,-,-,-,-,-,-,52
Compañero (a)  permanente,-,6,6,-,48,48,54,-,215,215,25,1209,1234,1449,-,27,27,7,126,133,160,-,8,8,-,28,28,36,-,43,43,11,521,532,575,2,770,772,34,3312,3346,4118,-,18,18,12,207,219,237,-,52,52,14,409,423,475,-,5,5,1,69,70,75,-,7,7,2,83,85,92,-,40,40,8,188,196,236,-,22,22,3,154,157,179,-,13,13,4,141,145,158,-,2,2,2,39,41,43,-,3,3,8,120,128,131,-,179,179,17,1050,1067,1246,-,1,1,1,11,12,13,-,-,-,1,21,22,22,-,30,30,2,291,293,323,-,3,3,4,64,68,71,-,29,29,14,275,289,318,1,63,64,15,441,456,520,-,24,24,1,215,216,240,-,18,18,6,269,275,293,1,8,9,7,92,99,108,-,26,26,6,130,136,162,-,19,19,7,204,211,230,1,106,107,9,528,537,644,-,11,11,4,109,113,124,1,62,63,13,446,459,522,1,70,71,9,667,676,747,-,3,3,1,8,9,12,13613
Esposo (a),-,-,-,-,1,1,1,-,60,60,2,345,347,407,-,7,7,1,26,27,34,-,1,1,-,9,9,10,-,14,14,-,104,104,118,-,183,183,-,702,702,885,-,3,3,-,46,46,49,-,13,13,-,127,127,140,-,1,1,-,30,30,31,-,4,4,1,24,25,29,-,8,8,-,82,82,90,-,8,8,-,39,39,47,-,-,-,-,21,21,21,-,2,2,-,1,1,3,-,1,1,-,27,27,28,-,47,47,1,309,310,357,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,15,15,1,165,166,181,-,-,-,-,7,7,7,-,2,2,-,29,29,31,1,17,18,1,122,123,141,-,5,5,-,77,77,82,-,12,12,-,70,70,82,-,1,1,-,16,16,17,-,4,4,-,22,22,26,-,5,5,-,57,57,62,-,28,28,1,172,173,201,-,2,2,-,7,7,9,-,13,13,1,140,141,154,-,35,35,-,217,217,252,-,-,-,-,5,5,5,3505
Ex - Amante,-,1,1,-,-,-,1,-,-,-,-,7,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,6,6,-,7,7,13,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,1,-,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,3,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,6,6,-,26,26,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,-,-,-,-,-,-,90
Ex - compañero (a) permanente,-,5,5,-,32,32,37,-,124,124,24,826,850,974,-,22,22,1,107,108,130,-,2,2,-,21,21,23,-,24,24,7,383,390,414,-,468,468,20,2153,2173,2641,-,23,23,8,229,237,260,1,40,41,5,207,212,253,-,10,10,2,76,78,88,-,4,4,4,70,74,78,1,17,18,9,111,120,138,-,25,25,5,258,263,288,-,8,8,2,147,149,157,-,5,5,1,68,69,74,-,8,8,1,94,95,103,-,102,102,15,607,622,724,-,-,-,-,12,12,12,-,1,1,-,5,5,6,-,36,36,4,220,224,260,-,9,9,1,160,161,170,1,20,21,4,264,268,289,-,53,53,12,394,406,459,-,26,26,1,202,203,229,-,14,14,2,162,164,178,-,6,6,1,56,57,63,-,21,21,6,128,134,155,-,29,29,1,144,145,174,-,55,55,6,367,373,428,-,3,3,3,97,100,103,-,39,39,7,384,391,430,-,84,84,10,714,724,808,-,-,-,-,2,2,2,10148
Ex - esposo (a),-,-,-,-,-,-,-,-,10,10,-,76,76,86,-,-,-,-,8,8,8,-,1,1,-,1,1,2,-,1,1,-,8,8,9,-,35,35,-,95,95,130,-,-,-,-,6,6,6,-,7,7,-,18,18,25,-,2,2,-,16,16,18,-,-,-,-,20,20,20,-,11,11,1,57,58,69,-,1,1,-,20,20,21,-,2,2,-,14,14,16,-,-,-,-,1,1,1,-,1,1,-,4,4,5,-,17,17,3,89,92,109,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,3,3,-,22,22,25,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,7,7,-,30,30,37,-,2,2,-,18,18,20,-,1,1,-,19,19,20,-,1,1,-,8,8,9,-,2,2,1,16,17,19,-,-,-,-,16,16,16,-,3,3,-,33,33,36,-,-,-,-,9,9,9,-,6,6,-,59,59,65,-,8,8,-,132,132,140,-,-,-,-,-,-,-,927
Ex - Novio (a),-,-,-,-,-,-,-,1,21,22,14,130,144,166,-,2,2,1,10,11,13,-,-,-,-,2,2,2,-,1,1,-,17,17,18,-,31,31,13,229,242,273,-,-,-,4,11,15,15,-,5,5,4,32,36,41,-,1,1,3,22,25,26,-,2,2,2,11,13,15,-,9,9,2,34,36,45,-,4,4,5,26,31,35,-,-,-,-,7,7,7,-,3,3,3,7,10,13,-,-,-,1,1,2,2,-,12,12,14,98,112,124,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,5,17,22,24,-,-,-,-,3,3,3,-,3,3,4,10,14,17,-,4,4,4,34,38,42,-,3,3,3,36,39,42,-,2,2,3,11,14,16,-,3,3,3,10,13,16,-,1,1,1,16,17,18,-,3,3,-,18,18,21,-,5,5,3,34,37,42,-,-,-,-,6,6,6,-,2,2,1,31,32,34,-,6,6,4,81,85,91,-,-,-,-,-,-,-,1168
Novio (a),-,-,-,-,-,-,-,-,19,19,17,112,129,148,-,2,2,4,9,13,15,-,-,-,-,4,4,4,-,3,3,1,16,17,20,-,39,39,15,245,260,299,-,-,-,3,11,14,14,-,1,1,-,21,21,22,-,1,1,-,9,9,10,-,1,1,1,-,1,2,1,2,3,-,22,22,25,-,1,1,3,22,25,26,-,-,-,-,9,9,9,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,10,10,8,66,74,84,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,3,3,-,15,15,18,1,1,2,-,1,1,3,-,1,1,1,12,13,14,-,6,6,6,33,39,45,-,4,4,2,37,39,43,-,1,1,-,18,18,19,-,1,1,-,6,6,7,-,1,1,-,7,7,8,-,1,1,2,13,15,16,-,9,9,5,37,42,51,-,-,-,-,1,1,1,-,4,4,5,26,31,35,-,11,11,6,52,58,69,-,1,1,-,-,-,1,1016
Sin información,-,-,-,-,-,-,-,-,-,-,1,7,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,11,11,11,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,1,3,4,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,39
TOTAL,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
VARIABLE: SEXO DEL PRESUNTO AGRESOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hombre,-,-,-,-,81,81,81,1,46,47,80,2671,2751,2798,-,7,7,14,279,293,300,-,4,4,-,63,63,67,-,10,10,18,1039,1057,1067,-,106,106,81,6673,6754,6860,-,4,4,27,505,532,536,-,5,5,23,807,830,835,-,2,2,6,221,227,229,-,1,1,10,210,220,221,-,9,9,22,489,511,520,-,5,5,15,518,533,538,-,-,-,6,332,338,338,-,2,2,6,117,123,125,-,1,1,10,246,256,257,-,32,32,58,2193,2251,2283,-,-,-,1,27,28,28,-,-,-,1,31,32,32,-,15,15,12,722,734,749,-,1,1,5,232,237,238,1,5,6,23,586,609,615,1,29,30,36,1047,1083,1113,-,4,4,7,577,584,588,-,5,5,11,574,585,590,1,2,3,11,184,195,198,-,5,5,14,317,331,336,-,7,7,10,446,456,463,1,16,17,24,1154,1178,1195,-,-,-,7,228,235,235,-,15,15,27,1075,1102,1117,-,13,13,29,1832,1861,1874,-,2,2,1,15,16,18,26444
Mujer,-,12,12,-,-,-,12,-,406,406,2,39,41,447,-,53,53,-,7,7,60,-,8,8,-,2,2,10,-,77,77,1,11,12,89,2,1427,1429,1,73,74,1503,-,40,40,-,7,7,47,1,116,117,-,7,7,124,-,18,18,-,2,2,20,-,17,17,-,1,1,18,2,79,81,-,6,6,87,-,56,56,1,3,4,60,-,23,23,-,7,7,30,-,10,10,-,1,1,11,-,13,13,-,3,3,16,-,338,338,-,33,33,371,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,75,75,-,9,9,84,1,13,14,-,5,5,19,-,51,51,-,8,8,59,1,123,124,2,12,14,138,-,60,60,-,8,8,68,-,51,51,-,7,7,58,-,18,18,-,4,4,22,-,51,51,-,2,2,53,-,50,50,-,6,6,56,-,194,194,-,23,23,217,-,16,16,-,1,1,17,1,112,113,-,13,13,126,1,204,205,-,41,41,246,-,2,2,-,-,-,2,4075
Sin información,-,-,-,-,-,-,-,-,-,-,1,7,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,11,11,11,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,1,3,4,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,39
TOTAL,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
VARIABLE: ACTIVIDAD DURANTE EL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actividades de desplazamiento de un lugar a otro,-,-,-,-,8,8,8,-,128,128,29,622,651,779,-,14,14,3,56,59,73,-,1,1,-,8,8,9,-,16,16,4,169,173,189,-,453,453,31,1635,1666,2119,-,5,5,12,148,160,165,1,30,31,3,177,180,211,-,6,6,2,63,65,71,-,8,8,1,53,54,62,1,17,18,7,68,75,93,-,12,12,4,92,96,108,-,4,4,-,48,48,52,-,5,5,4,30,34,39,-,5,5,2,51,53,58,-,135,135,25,840,865,1000,-,1,1,-,6,6,7,-,1,1,-,2,2,3,-,33,33,4,213,217,250,-,3,3,3,85,88,91,1,23,24,11,203,214,238,-,25,25,8,220,228,253,-,14,14,3,164,167,181,-,18,18,4,174,178,196,-,7,7,3,36,39,46,-,20,20,7,93,100,120,-,20,20,3,121,124,144,-,63,63,11,381,392,455,-,2,2,2,30,32,34,-,33,33,8,321,329,362,-,67,67,4,494,498,565,-,1,1,-,4,4,5,7986
Actividades de trabajo doméstico no pagado para el uso del propio hogar,-,-,-,-,-,-,-,1,98,99,16,1024,1040,1139,-,3,3,1,60,61,64,-,4,4,-,27,27,31,-,15,15,3,220,223,238,-,341,341,14,1780,1794,2135,-,14,14,5,157,162,176,-,17,17,6,137,143,160,-,-,-,2,43,45,45,-,5,5,5,96,101,106,-,4,4,3,56,59,63,-,16,16,3,143,146,162,-,4,4,2,97,99,103,-,3,3,-,37,37,40,-,3,3,7,127,134,137,-,56,56,16,528,544,600,-,2,2,1,12,13,15,-,-,-,-,16,16,16,-,32,32,6,334,340,372,-,5,5,2,71,73,78,-,3,3,5,124,129,132,-,24,24,9,209,218,242,-,11,11,-,152,152,163,-,4,4,1,89,90,94,1,-,1,2,53,55,56,-,17,17,2,123,125,142,-,16,16,2,164,166,182,-,23,23,3,220,223,246,-,4,4,2,86,88,92,-,21,21,12,212,224,245,-,44,44,5,505,510,554,-,-,-,-,5,5,5,7833
Actividades ilícitas o delictivas,-,-,-,-,-,-,-,-,16,16,-,1,1,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,39,-,60,60,99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,8,8,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140
Actividades relacionadas con el cuidado no pagado de miembros del hogar,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,20
Actividades relacionadas con el estudio y el aprendizaje,-,-,-,-,-,-,-,-,8,8,1,35,36,44,-,1,1,-,6,6,7,-,-,-,-,3,3,3,-,1,1,-,17,17,18,-,34,34,1,115,116,150,-,1,1,-,10,10,11,-,6,6,-,21,21,27,-,1,1,-,3,3,4,-,-,-,-,9,9,9,1,1,2,-,19,19,21,-,1,1,-,18,18,19,-,-,-,-,9,9,9,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,5,5,-,24,24,29,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,1,1,-,20,20,21,-,-,-,-,-,-,-,-,-,-,-,5,5,5,1,9,10,-,22,22,32,-,2,2,-,22,22,24,-,-,-,-,10,10,10,-,1,1,-,13,13,14,-,2,2,-,13,13,15,-,-,-,-,6,6,6,-,4,4,-,29,29,33,-,-,-,-,6,6,6,-,4,4,-,29,29,33,-,7,7,-,27,27,34,-,-,-,-,-,-,-,592
Actividades relacionadas con enfrentamientos armados,-,-,-,-,-,-,-,-,23,23,8,167,175,198,-,-,-,-,11,11,11,-,-,-,-,-,-,-,-,9,9,3,52,55,64,-,62,62,1,262,263,325,-,-,-,-,9,9,9,-,1,1,1,16,17,18,-,-,-,-,4,4,4,-,1,1,-,13,13,14,-,1,1,-,9,9,10,-,5,5,1,34,35,40,-,-,-,1,17,18,18,-,1,1,-,17,17,18,-,-,-,-,7,7,7,-,15,15,-,71,71,86,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,5,5,-,40,40,45,-,1,1,-,18,18,19,-,1,1,-,27,27,28,-,2,2,4,21,25,27,-,4,4,-,26,26,30,-,4,4,2,32,34,38,-,1,1,1,15,16,17,-,-,-,-,4,4,4,-,2,2,1,14,15,17,-,11,11,1,31,32,43,-,-,-,-,6,6,6,-,18,18,3,173,176,194,-,13,13,2,78,80,93,-,-,-,-,2,2,2,1387
