VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Delincuencia común,-,9,9,-,7,7,16,-,16,16,-,13,13,29,1,41,42,-,23,23,65,-,14,14,-,9,9,23,-,50,50,1,13,14,64,-,66,66,-,19,19,85,-,46,46,-,11,11,57,1,110,111,-,47,47,158,-,6,6,-,2,2,8,-,39,39,-,9,9,48,-,31,31,-,15,15,46,1,28,29,-,10,10,39,3,25,28,-,9,9,37,-,18,18,-,5,5,23,1,43,44,-,26,26,70,-,-,-,-,-,-,-,-,21,21,-,10,10,31,-,13,13,-,6,6,19,1,20,21,-,10,10,31,-,25,25,1,8,9,34,-,45,45,-,14,14,59,942
Desmovilizados/ Reinsertados,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Desmovilizados/Reinsertados,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Miembro de grupos alzados al margen de la ley,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
FARC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Miembro de un grupo de la delincuencia organizada,-,2,2,-,1,1,3,-,2,2,-,1,1,3,2,4,6,-,2,2,8,-,1,1,-,2,2,3,2,7,9,-,1,1,10,-,6,6,-,4,4,10,-,4,4,-,1,1,5,-,2,2,-,5,5,7,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,5,5,-,1,1,6,-,2,2,-,-,-,2,-,6,6,-,-,-,6,-,1,1,-,-,-,1,-,9,9,-,1,1,10,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,3,3,-,2,2,5,1,3,4,-,1,1,5,-,5,5,-,1,1,6,101
Bandas criminales,-,2,2,-,1,1,3,-,1,1,-,1,1,2,1,3,4,-,2,2,6,-,1,1,-,2,2,3,1,4,5,-,-,-,5,-,5,5,-,3,3,8,-,3,3,-,1,1,4,-,2,2,-,4,4,6,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,6,6,-,-,-,6,-,1,1,-,-,-,1,-,7,7,-,-,-,7,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,2,2,-,1,1,3,-,3,3,-,-,-,3,75
Pandillas,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,1,2,-,-,-,2,-,-,-,-,-,-,-,1,3,4,-,1,1,5,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,2,2,-,1,1,3,26
"Miembros de las fuerzas armadas, de policía, policía judicial y servicios de inteligencia",3,24,27,-,8,8,35,-,24,24,-,3,3,27,10,126,136,1,32,33,169,2,40,42,-,4,4,46,24,189,213,4,37,41,254,6,110,116,-,15,15,131,5,69,74,-,8,8,82,12,236,248,4,43,47,295,-,20,20,-,6,6,26,3,88,91,1,10,11,102,13,55,68,1,16,17,85,7,103,110,5,26,31,141,13,118,131,2,32,34,165,4,53,57,-,5,5,62,15,140,155,2,21,23,178,-,-,-,-,-,-,-,7,26,33,-,3,3,36,1,55,56,-,13,13,69,2,75,77,-,7,7,84,13,74,87,1,14,15,102,28,233,261,2,22,24,285,2374
CTI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Fuerzas militares,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,-,-,3,18
Policía,3,24,27,-,8,8,35,-,23,23,-,3,3,26,10,125,135,1,32,33,168,2,39,41,-,4,4,45,24,187,211,4,37,41,252,6,110,116,-,15,15,131,5,69,74,-,8,8,82,12,236,248,4,42,46,294,-,19,19,-,6,6,25,3,84,87,1,10,11,98,13,55,68,1,16,17,85,7,103,110,5,25,30,140,13,117,130,2,32,34,164,4,52,56,-,5,5,61,15,140,155,2,21,23,178,-,-,-,-,-,-,-,7,26,33,-,3,3,36,1,55,56,-,13,13,69,2,74,76,-,7,7,83,13,73,86,1,14,15,101,28,230,258,2,22,24,282,2355
Miembros de seguridad privada,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,9,9,-,1,1,10,-,7,7,-,-,-,7,-,2,2,-,1,1,3,-,6,6,-,1,1,7,-,1,1,-,1,1,2,-,12,12,-,2,2,14,-,-,-,-,1,1,1,-,6,6,-,-,-,6,-,3,3,-,2,2,5,-,5,5,-,1,1,6,-,1,1,-,1,1,2,-,2,2,-,1,1,3,2,8,10,-,5,5,15,-,-,-,-,-,-,-,-,2,2,-,-,-,2,1,2,3,-,1,1,4,-,6,6,-,-,-,6,-,1,1,-,-,-,1,1,14,15,-,6,6,21,117
Miembros de seguridad privada,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,9,9,-,1,1,10,-,7,7,-,-,-,7,-,2,2,-,1,1,3,-,6,6,-,1,1,7,-,1,1,-,1,1,2,-,12,12,-,2,2,14,-,-,-,-,1,1,1,-,6,6,-,-,-,6,-,3,3,-,2,2,5,-,5,5,-,1,1,6,-,1,1,-,1,1,2,-,2,2,-,1,1,3,2,8,10,-,5,5,15,-,-,-,-,-,-,-,-,2,2,-,-,-,2,1,2,3,-,1,1,4,-,6,6,-,-,-,6,-,1,1,-,-,-,1,1,14,15,-,6,6,21,117
Personal de custodia,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,3,3,-,1,1,4,-,1,1,-,-,-,1,1,3,4,-,-,-,4,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,10,10,-,-,-,10,-,1,1,-,-,-,1,-,-,-,-,1,1,1,3,4,7,-,-,-,7,-,5,5,-,2,2,7,-,6,6,1,1,2,8,-,1,1,-,-,-,1,-,5,5,-,1,1,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,2,2,4,-,-,-,4,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,9,9,-,2,2,11,79
Personal de custodia,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,3,3,-,1,1,4,-,1,1,-,-,-,1,1,3,4,-,-,-,4,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,10,10,-,-,-,10,-,1,1,-,-,-,1,-,-,-,-,1,1,1,3,4,7,-,-,-,7,-,5,5,-,2,2,7,-,6,6,1,1,2,8,-,1,1,-,-,-,1,-,5,5,-,1,1,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,2,2,4,-,-,-,4,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,9,9,-,2,2,11,79
Otro,-,8,8,-,6,6,14,-,13,13,-,7,7,20,1,59,60,2,39,41,101,1,27,28,-,6,6,34,-,61,61,3,30,33,94,-,63,63,-,27,27,90,1,32,33,1,16,17,50,2,160,162,1,59,60,222,-,9,9,-,5,5,14,-,29,29,-,12,12,41,2,44,46,-,17,17,63,-,48,48,1,12,13,61,2,60,62,1,28,29,91,1,19,20,2,8,10,30,-,82,82,-,37,37,119,-,-,-,-,-,-,-,1,18,19,-,7,7,26,2,21,23,1,11,12,35,-,24,24,-,13,13,37,1,24,25,2,21,23,48,5,103,108,4,30,34,142,1332
Barras futboleras,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
Cabezas rapadas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Hoppers,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Otro,-,8,8,-,6,6,14,-,13,13,-,7,7,20,1,59,60,2,39,41,101,1,25,26,-,6,6,32,-,61,61,3,29,32,93,-,60,60,-,27,27,87,1,32,33,1,16,17,50,2,159,161,1,59,60,221,-,9,9,-,5,5,14,-,27,27,-,12,12,39,2,44,46,-,17,17,63,-,48,48,1,12,13,61,2,60,62,1,28,29,91,1,19,20,2,8,10,30,-,81,81,-,36,36,117,-,-,-,-,-,-,-,1,15,16,-,7,7,23,2,21,23,1,10,11,34,-,24,24,-,13,13,37,1,24,25,2,21,23,48,5,103,108,4,30,34,142,1317
Sin información,6,54,60,1,14,15,75,-,80,80,1,26,27,107,14,184,198,5,61,66,264,1,88,89,-,25,25,114,20,205,225,7,51,58,283,10,311,321,2,63,65,386,5,167,172,2,36,38,210,18,423,441,4,97,101,542,-,36,36,-,3,3,39,3,116,119,1,33,34,153,2,110,112,-,15,15,127,7,119,126,-,33,33,159,17,159,176,4,32,36,212,5,101,106,-,16,16,122,17,236,253,3,57,60,313,-,1,1,-,-,-,1,4,77,81,-,18,18,99,17,96,113,4,26,30,143,6,107,113,-,28,28,141,5,129,134,5,36,41,175,51,444,495,14,70,84,579,4244
Sin información,6,54,60,1,14,15,75,-,80,80,1,26,27,107,14,184,198,5,61,66,264,1,88,89,-,25,25,114,20,205,225,7,51,58,283,10,311,321,2,63,65,386,5,167,172,2,36,38,210,18,423,441,4,97,101,542,-,36,36,-,3,3,39,3,116,119,1,33,34,153,2,110,112,-,15,15,127,7,119,126,-,33,33,159,17,159,176,4,32,36,212,5,101,106,-,16,16,122,17,236,253,3,57,60,313,-,1,1,-,-,-,1,4,77,81,-,18,18,99,17,96,113,4,26,30,143,6,107,113,-,28,28,141,5,129,134,5,36,41,175,51,444,495,14,70,84,579,4244
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: SEXO DEL PRESUNTO AGRESOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hombre,15,140,155,1,45,46,201,4,189,193,1,51,52,245,59,725,784,16,234,250,1034,6,255,261,2,72,74,335,84,783,867,23,207,230,1097,35,760,795,3,175,178,973,26,409,435,5,89,94,529,70,1365,1435,16,350,366,1801,-,107,107,-,22,22,129,20,398,418,5,73,78,496,41,363,404,1,91,92,496,31,490,521,11,132,143,664,73,572,645,20,169,189,834,18,287,305,2,53,55,360,60,847,907,13,228,241,1148,-,2,2,-,-,-,2,15,187,202,-,39,39,241,46,280,326,3,68,71,397,13,371,384,-,96,96,480,45,438,483,17,144,161,644,131,1133,1264,31,172,203,1467,13573
Mujer,-,19,19,4,28,32,51,-,27,27,5,55,60,87,4,63,67,28,203,231,298,-,29,29,-,35,35,64,6,70,76,40,211,251,327,1,106,107,15,140,155,262,3,54,57,6,65,71,128,5,129,134,28,300,328,462,-,15,15,1,14,15,30,2,22,24,4,70,74,98,-,33,33,7,50,57,90,5,40,45,10,118,128,173,5,47,52,18,121,139,191,-,22,22,5,44,49,71,2,82,84,18,174,192,276,-,-,-,-,-,-,-,1,19,20,2,24,26,46,2,28,30,6,58,64,94,3,27,30,6,68,74,104,5,40,45,25,153,178,223,9,86,95,13,84,97,192,3267
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: CIRCUNSTANCIA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violencia Económica,6,34,40,-,9,9,49,2,46,48,1,16,17,65,10,116,126,4,23,27,153,1,60,61,-,13,13,74,27,113,140,2,15,17,157,11,158,169,-,35,35,204,11,106,117,-,13,13,130,29,312,341,1,60,61,402,-,19,19,-,6,6,25,2,97,99,1,24,25,124,4,72,76,-,26,26,102,9,78,87,3,20,23,110,22,90,112,2,12,14,126,6,60,66,-,8,8,74,23,124,147,3,41,44,191,-,-,-,-,-,-,-,10,64,74,-,14,14,88,16,61,77,-,16,16,93,2,66,68,1,19,20,88,15,61,76,3,11,14,90,59,409,468,9,66,75,543,2888
Atraco callejero o intento de,1,7,8,-,3,3,11,-,6,6,-,4,4,10,1,22,23,1,5,6,29,-,7,7,-,-,-,7,2,14,16,1,4,5,21,1,35,36,-,13,13,49,-,20,20,-,8,8,28,7,52,59,-,24,24,83,-,2,2,-,1,1,3,-,11,11,-,6,6,17,1,17,18,-,7,7,25,1,11,12,-,8,8,20,3,16,19,-,5,5,24,-,7,7,-,2,2,9,2,25,27,-,7,7,34,-,-,-,-,-,-,-,-,6,6,-,1,1,7,-,7,7,-,4,4,11,1,7,8,-,8,8,16,2,14,16,-,5,5,21,1,24,25,1,7,8,33,458
Hurto,5,27,32,-,6,6,38,2,40,42,1,12,13,55,9,94,103,3,18,21,124,1,53,54,-,13,13,67,25,99,124,1,11,12,136,10,123,133,-,22,22,155,11,86,97,-,5,5,102,22,260,282,1,36,37,319,-,17,17,-,5,5,22,2,86,88,1,18,19,107,3,55,58,-,19,19,77,8,67,75,3,12,15,90,19,74,93,2,7,9,102,6,53,59,-,6,6,65,21,99,120,3,34,37,157,-,-,-,-,-,-,-,10,58,68,-,13,13,81,16,54,70,-,12,12,82,1,59,60,1,11,12,72,13,47,60,3,6,9,69,58,385,443,8,59,67,510,2430
Violencia interpersonal,9,116,125,5,52,57,182,2,144,146,5,78,83,229,46,588,634,38,364,402,1036,5,202,207,1,82,83,290,59,644,703,58,362,420,1123,19,602,621,14,238,252,873,16,298,314,8,120,128,442,42,1032,1074,36,534,570,1644,-,83,83,1,27,28,111,17,284,301,7,107,114,415,35,267,302,6,99,105,407,22,374,396,17,198,215,611,51,453,504,33,250,283,787,10,212,222,7,74,81,303,30,687,717,24,312,336,1053,-,2,2,-,-,-,2,5,121,126,2,40,42,168,32,224,256,8,97,105,361,13,281,294,4,131,135,429,33,377,410,34,254,288,698,51,685,736,14,159,173,909,12073
Ajuste de cuentas,-,6,6,-,-,-,6,-,7,7,-,3,3,10,-,9,9,-,7,7,16,-,4,4,-,1,1,5,2,9,11,-,5,5,16,-,25,25,-,3,3,28,-,9,9,-,1,1,10,-,20,20,-,6,6,26,-,5,5,-,-,-,5,-,8,8,-,1,1,9,-,7,7,-,2,2,9,-,15,15,-,3,3,18,-,9,9,-,3,3,12,-,5,5,-,-,-,5,-,6,6,-,7,7,13,-,-,-,-,-,-,-,-,7,7,-,1,1,8,1,7,8,-,-,-,8,-,4,4,-,1,1,5,-,4,4,-,3,3,7,-,5,5,-,4,4,9,225
Bala perdida,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,1,-,1,1,1,1,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,15
Ejercicio de actividades ilícitas,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,3,3,-,-,-,3,1,5,6,-,1,1,7,2,3,5,-,-,-,5,-,2,2,-,-,-,2,-,7,7,-,1,1,8,-,-,-,-,-,-,-,-,4,4,-,-,-,4,1,-,1,-,-,-,1,-,2,2,-,-,-,2,1,1,2,-,-,-,2,-,1,1,-,-,-,1,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,4,10,14,1,-,1,15,68
Embriaguez (Alcohólica y no alcohólica),-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,17
Retención legal,2,28,30,-,2,2,32,-,39,39,-,6,6,45,6,109,115,-,19,19,134,-,41,41,-,6,6,47,15,150,165,1,15,16,181,-,187,187,-,21,21,208,1,100,101,-,15,15,116,6,241,247,1,23,24,271,-,24,24,-,2,2,26,4,86,90,1,10,11,101,14,45,59,1,9,10,69,2,85,87,1,12,13,100,11,115,126,-,24,24,150,-,44,44,-,6,6,50,8,109,117,-,15,15,132,-,-,-,-,-,-,-,2,32,34,-,4,4,38,1,61,62,-,9,9,71,-,46,46,-,4,4,50,6,86,92,-,14,14,106,16,235,251,2,15,17,268,2195
Riña,7,82,89,5,49,54,143,2,95,97,5,69,74,171,40,464,504,38,337,375,879,5,154,159,1,75,76,235,40,478,518,57,340,397,915,17,383,400,14,214,228,628,15,187,202,8,103,111,313,35,763,798,35,504,539,1337,-,54,54,1,25,26,80,13,186,199,6,95,101,300,20,215,235,5,88,93,328,20,272,292,16,183,199,491,39,325,364,33,223,256,620,10,161,171,7,68,75,246,22,564,586,23,290,313,899,-,2,2,-,-,-,2,3,80,83,2,34,36,119,30,153,183,7,88,95,278,12,229,241,4,126,130,371,27,285,312,34,236,270,582,31,434,465,11,140,151,616,9553
Violencia Sociopolítica,-,4,4,-,2,2,6,-,11,11,-,2,2,13,1,28,29,-,14,14,43,-,7,7,-,3,3,10,3,25,28,1,8,9,37,-,24,24,1,6,7,31,-,21,21,-,5,5,26,1,52,53,1,17,18,71,-,6,6,-,1,1,7,1,8,9,-,3,3,12,-,22,22,-,2,2,24,3,25,28,-,3,3,31,-,19,19,1,3,4,23,-,12,12,-,2,2,14,3,44,47,-,5,5,52,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,5,5,-,3,3,8,-,18,18,-,5,5,23,-,11,11,-,5,5,16,1,35,36,-,3,3,39,490
Acción bandas criminales,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,8,8,-,2,2,10,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,3,3,1,2,3,6,-,5,5,-,1,1,6,-,4,4,1,3,4,8,-,1,1,-,-,-,1,1,3,4,-,1,1,5,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,5,5,-,2,2,7,-,2,2,-,1,1,3,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,3,3,-,2,2,5,-,5,5,-,-,-,5,80
Acción grupos alzados al margen de la ley,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,1,4,5,-,-,-,5,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,1,1,4,27
