COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
(18 a 19),-,1,1,-,3,3,4,-,23,23,-,52,52,75,-,1,1,-,3,3,4,-,1,1,-,2,2,3,-,19,19,-,12,12,31,-,52,52,-,114,114,166,-,1,1,-,9,9,10,-,6,6,-,11,11,17,-,4,4,-,4,4,8,-,2,2,-,4,4,6,-,3,3,-,9,9,12,-,2,2,-,-,-,2,-,3,3,-,3,3,6,-,-,-,-,1,1,1,-,1,1,-,5,5,6,-,17,17,-,43,43,60,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,7,7,-,10,10,17,-,2,2,-,4,4,6,-,5,5,-,12,12,17,-,7,7,-,11,11,18,-,1,1,-,3,3,4,-,5,5,-,12,12,17,-,2,2,-,3,3,5,-,2,2,-,8,8,10,-,7,7,-,5,5,12,-,12,12,-,20,20,32,-,-,-,-,3,3,3,-,6,6,-,12,12,18,-,12,12,-,25,25,37,-,1,1,-,1,1,2,-,-,-,-,1,1,1,611
(20 a 24),-,3,3,-,5,5,8,-,82,82,-,133,133,215,-,4,4,-,13,13,17,-,3,3,-,1,1,4,-,26,26,-,46,46,72,-,167,167,-,288,288,455,-,5,5,-,25,25,30,-,19,19,-,37,37,56,-,7,7,-,19,19,26,-,1,1,-,2,2,3,-,11,11,-,23,23,34,-,8,8,-,11,11,19,-,8,8,-,18,18,26,-,2,2,-,2,2,4,-,8,8,-,14,14,22,-,54,54,-,81,81,135,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,18,18,-,30,30,48,-,5,5,-,11,11,16,-,27,27,-,25,25,52,-,24,24,-,41,41,65,-,7,7,-,21,21,28,-,14,14,-,25,25,39,-,1,1,-,5,5,6,-,8,8,-,10,10,18,-,5,5,-,14,14,19,-,26,26,-,53,53,79,-,3,3,-,9,9,12,-,25,25,-,42,42,67,-,24,24,-,59,59,83,-,6,6,-,4,4,10,-,-,-,-,-,-,-,1671
(25 a 29),-,1,1,-,4,4,5,-,64,64,-,139,139,203,-,6,6,-,7,7,13,-,-,-,-,11,11,11,-,30,30,-,37,37,67,-,149,149,-,303,303,452,-,8,8,-,18,18,26,-,20,20,-,32,32,52,-,3,3,-,12,12,15,-,2,2,-,5,5,7,-,6,6,-,15,15,21,-,6,6,-,14,14,20,-,7,7,-,17,17,24,-,-,-,-,-,-,-,-,3,3,-,14,14,17,-,47,47,-,89,89,136,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,18,18,-,20,20,38,-,4,4,-,6,6,10,-,26,26,-,33,33,59,-,17,17,-,25,25,42,-,3,3,-,14,14,17,-,17,17,-,23,23,40,-,1,1,-,6,6,7,-,6,6,-,15,15,21,-,7,7,-,14,14,21,-,24,24,-,50,50,74,-,5,5,-,7,7,12,-,19,19,-,37,37,56,-,27,27,-,53,53,80,-,2,2,-,2,2,4,-,-,-,-,1,1,1,1554
(30 a 34),-,2,2,-,2,2,4,-,71,71,-,117,117,188,-,3,3,-,9,9,12,-,2,2,-,1,1,3,-,23,23,-,40,40,63,-,157,157,-,215,215,372,-,11,11,-,15,15,26,-,23,23,-,35,35,58,-,6,6,-,10,10,16,-,-,-,-,5,5,5,-,6,6,-,10,10,16,-,8,8,-,12,12,20,-,5,5,-,12,12,17,-,1,1,-,2,2,3,-,6,6,-,8,8,14,-,45,45,-,82,82,127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,-,23,23,32,-,5,5,-,7,7,12,-,7,7,-,33,33,40,-,11,11,-,17,17,28,-,13,13,-,23,23,36,-,13,13,-,29,29,42,-,5,5,-,10,10,15,-,7,7,-,13,13,20,-,4,4,-,19,19,23,-,32,32,-,39,39,71,-,4,4,-,12,12,16,-,17,17,-,25,25,42,-,23,23,-,49,49,72,-,8,8,-,3,3,11,-,-,-,-,-,-,-,1404
(35 a 39),-,2,2,-,2,2,4,-,54,54,-,131,131,185,-,3,3,-,6,6,9,-,-,-,-,3,3,3,-,21,21,-,46,46,67,-,150,150,-,199,199,349,-,7,7,-,14,14,21,-,15,15,-,20,20,35,-,8,8,-,6,6,14,-,2,2,-,1,1,3,-,2,2,-,13,13,15,-,8,8,-,20,20,28,-,5,5,-,11,11,16,-,1,1,-,1,1,2,-,5,5,-,7,7,12,-,46,46,-,81,81,127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13,-,24,24,37,-,8,8,-,9,9,17,-,13,13,-,14,14,27,-,8,8,-,27,27,35,-,10,10,-,17,17,27,-,18,18,-,32,32,50,-,-,-,-,8,8,8,-,4,4,-,10,10,14,-,2,2,-,6,6,8,-,26,26,-,38,38,64,-,10,10,-,5,5,15,-,21,21,-,28,28,49,-,11,11,-,45,45,56,-,3,3,-,2,2,5,-,-,-,-,-,-,-,1302
(40 a 44),-,3,3,-,-,-,3,-,55,55,-,88,88,143,-,4,4,-,1,1,5,-,2,2,-,6,6,8,-,17,17,-,51,51,68,-,124,124,-,170,170,294,-,9,9,-,19,19,28,-,22,22,-,27,27,49,-,2,2,-,12,12,14,-,1,1,-,3,3,4,-,3,3,-,7,7,10,-,1,1,-,21,21,22,-,4,4,-,19,19,23,-,1,1,-,1,1,2,-,6,6,-,6,6,12,-,36,36,-,48,48,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,-,19,19,37,-,4,4,-,4,4,8,-,10,10,-,31,31,41,-,8,8,-,16,16,24,-,3,3,-,13,13,16,-,15,15,-,16,16,31,-,1,1,-,3,3,4,-,3,3,-,11,11,14,-,6,6,-,16,16,22,-,26,26,-,38,38,64,-,5,5,-,8,8,13,-,19,19,-,23,23,42,-,24,24,-,52,52,76,-,3,3,-,1,1,4,-,-,-,-,-,-,-,1165
(45 a 49),-,3,3,-,4,4,7,-,38,38,-,103,103,141,-,5,5,-,9,9,14,-,-,-,-,-,-,-,-,18,18,-,31,31,49,-,99,99,-,161,161,260,-,13,13,-,19,19,32,-,13,13,-,15,15,28,-,2,2,-,10,10,12,-,3,3,-,2,2,5,-,9,9,-,7,7,16,-,7,7,-,17,17,24,-,10,10,-,9,9,19,-,-,-,-,1,1,1,-,4,4,-,9,9,13,-,36,36,-,46,46,82,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,8,8,-,14,14,22,-,3,3,-,9,9,12,-,10,10,-,15,15,25,-,4,4,-,18,18,22,-,5,5,-,14,14,19,-,13,13,-,18,18,31,-,1,1,-,2,2,3,-,3,3,-,6,6,9,-,5,5,-,9,9,14,-,27,27,-,31,31,58,-,3,3,-,7,7,10,-,14,14,-,31,31,45,-,13,13,-,51,51,64,-,3,3,-,3,3,6,-,-,-,-,1,1,1,1047
(50 a 54),-,3,3,-,2,2,5,-,55,55,-,116,116,171,-,4,4,-,3,3,7,-,3,3,-,-,-,3,-,25,25,-,43,43,68,-,114,114,-,178,178,292,-,11,11,-,16,16,27,-,25,25,-,22,22,47,-,2,2,-,5,5,7,-,-,-,-,4,4,4,-,6,6,-,5,5,11,-,6,6,-,8,8,14,-,5,5,-,6,6,11,-,-,-,-,-,-,-,-,4,4,-,12,12,16,-,36,36,-,50,50,86,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,11,11,-,16,16,27,-,4,4,-,6,6,10,-,12,12,-,18,18,30,-,5,5,-,15,15,20,-,4,4,-,17,17,21,-,12,12,-,25,25,37,-,-,-,-,6,6,6,-,3,3,-,2,2,5,-,3,3,-,16,16,19,-,21,21,-,42,42,63,-,4,4,-,11,11,15,-,18,18,-,37,37,55,-,20,20,-,44,44,64,-,-,-,-,2,2,2,-,-,-,-,1,1,1,1145
(55 a 59),-,1,1,-,1,1,2,-,71,71,-,111,111,182,-,2,2,-,3,3,5,-,1,1,-,-,-,1,-,22,22,-,33,33,55,-,107,107,-,175,175,282,-,5,5,-,12,12,17,-,19,19,-,29,29,48,-,5,5,-,6,6,11,-,-,-,-,4,4,4,-,4,4,-,3,3,7,-,7,7,-,11,11,18,-,6,6,-,9,9,15,-,-,-,-,-,-,-,-,4,4,-,12,12,16,-,39,39,-,49,49,88,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,13,13,-,12,12,25,-,1,1,-,3,3,4,-,11,11,-,11,11,22,-,2,2,-,9,9,11,-,6,6,-,12,12,18,-,13,13,-,15,15,28,-,2,2,-,3,3,5,-,3,3,-,5,5,8,-,1,1,-,13,13,14,-,22,22,-,36,36,58,-,2,2,-,7,7,9,-,12,12,-,23,23,35,-,27,27,-,42,42,69,-,1,1,-,-,-,1,-,1,1,-,-,-,1,1061
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,3,3,-,1,1,4,-,124,124,-,153,153,277,-,11,11,-,5,5,16,-,1,1,-,3,3,4,-,66,66,-,53,53,119,-,242,242,-,261,261,503,-,28,28,-,23,23,51,-,33,33,-,39,39,72,-,10,10,-,10,10,20,-,6,6,-,1,1,7,-,6,6,-,6,6,12,-,15,15,-,15,15,30,-,5,5,-,12,12,17,-,-,-,-,1,1,1,-,8,8,-,14,14,22,-,75,75,-,74,74,149,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,33,33,-,29,29,62,-,8,8,-,5,5,13,-,22,22,-,21,21,43,-,13,13,-,21,21,34,-,16,16,-,22,22,38,-,20,20,-,30,30,50,-,2,2,-,4,4,6,-,12,12,-,17,17,29,-,18,18,-,21,21,39,-,34,34,-,55,55,89,-,8,8,-,7,7,15,-,35,35,-,36,36,71,-,59,59,-,81,81,140,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1938
(60 a 64),-,1,1,-,-,-,1,-,48,48,-,56,56,104,-,4,4,-,3,3,7,-,-,-,-,-,-,-,-,24,24,-,21,21,45,-,88,88,-,110,110,198,-,6,6,-,11,11,17,-,14,14,-,11,11,25,-,7,7,-,4,4,11,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,1,1,-,6,6,7,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,3,3,-,4,4,7,-,24,24,-,24,24,48,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,10,10,-,8,8,18,-,1,1,-,2,2,3,-,8,8,-,6,6,14,-,2,2,-,5,5,7,-,5,5,-,8,8,13,-,2,2,-,12,12,14,-,1,1,-,1,1,2,-,4,4,-,8,8,12,-,8,8,-,3,3,11,-,10,10,-,17,17,27,-,3,3,-,3,3,6,-,8,8,-,7,7,15,-,22,22,-,28,28,50,-,-,-,-,1,1,1,-,-,-,-,-,-,-,674
(65 a 69),-,-,-,-,-,-,-,-,35,35,-,36,36,71,-,5,5,-,-,-,5,-,1,1,-,2,2,3,-,18,18,-,9,9,27,-,66,66,-,69,69,135,-,7,7,-,6,6,13,-,10,10,-,16,16,26,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,3,3,-,3,3,6,-,4,4,-,4,4,8,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,3,3,-,2,2,5,-,17,17,-,18,18,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12,-,11,11,23,-,1,1,-,3,3,4,-,3,3,-,5,5,8,-,5,5,-,4,4,9,-,8,8,-,2,2,10,-,7,7,-,10,10,17,-,1,1,-,-,-,1,-,3,3,-,4,4,7,-,2,2,-,6,6,8,-,9,9,-,10,10,19,-,-,-,-,1,1,1,-,13,13,-,12,12,25,-,15,15,-,19,19,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,506
(70 a 74),-,1,1,-,-,-,1,-,17,17,-,36,36,53,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,14,14,-,9,9,23,-,53,53,-,38,38,91,-,8,8,-,4,4,12,-,2,2,-,6,6,8,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,2,2,-,2,2,4,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,17,17,-,13,13,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,5,5,13,-,6,6,-,-,-,6,-,4,4,-,6,6,10,-,4,4,-,6,6,10,-,2,2,-,5,5,7,-,5,5,-,4,4,9,-,-,-,-,3,3,3,-,2,2,-,2,2,4,-,7,7,-,8,8,15,-,3,3,-,8,8,11,-,1,1,-,2,2,3,-,8,8,-,9,9,17,-,11,11,-,14,14,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,372
(75 a 79),-,1,1,-,1,1,2,-,12,12,-,13,13,25,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,5,5,-,5,5,10,-,18,18,-,21,21,39,-,5,5,-,1,1,6,-,2,2,-,4,4,6,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,8,8,-,7,7,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,1,1,2,-,6,6,-,14,14,20,-,3,3,-,1,1,4,-,3,3,-,3,3,6,-,5,5,-,5,5,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,177
(80 y más),-,-,-,-,-,-,-,-,12,12,-,12,12,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,9,9,14,-,17,17,-,23,23,40,-,2,2,-,1,1,3,-,5,5,-,2,2,7,-,-,-,-,3,3,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,6,6,-,2,2,8,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,9,9,-,12,12,21,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,1,1,-,5,5,6,-,1,1,-,6,6,7,-,4,4,-,4,4,8,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,3,3,3,-,6,6,-,6,6,12,-,1,1,-,-,-,1,-,3,3,-,5,5,8,-,6,6,-,15,15,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,209
TOTAL,15,22,37,15,24,39,76,289,637,926,329,1143,1472,2398,39,43,82,42,59,101,183,4,13,17,9,27,36,53,76,267,343,65,392,457,800,824,1361,2185,885,2064,2949,5134,31,98,129,38,170,208,337,80,195,275,79,267,346,621,20,49,69,12,94,106,175,11,17,28,14,31,45,73,56,56,112,61,98,159,271,11,68,79,25,129,154,233,23,58,81,31,116,147,228,3,5,8,4,9,13,21,20,49,69,23,101,124,193,262,431,693,282,643,925,1618,3,6,9,3,6,9,18,2,1,3,4,4,8,11,27,148,175,47,197,244,419,25,44,69,22,64,86,155,43,143,186,47,213,260,446,121,99,220,126,200,326,546,20,68,88,30,156,186,274,37,140,177,54,225,279,456,15,15,30,14,50,64,94,18,51,69,52,97,149,218,37,58,95,46,133,179,274,114,250,364,119,402,521,885,17,44,61,26,76,102,163,84,186,270,96,294,390,660,105,240,345,96,501,597,942,4,27,31,7,19,26,57,1,1,2,5,4,9,11,18043
VARIABLE: GRUPO EDAD JUDICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",15,-,15,15,-,15,30,289,-,289,329,-,329,618,39,-,39,42,-,42,81,4,-,4,9,-,9,13,76,-,76,65,-,65,141,824,-,824,885,-,885,1709,31,-,31,38,-,38,69,80,-,80,79,-,79,159,20,-,20,12,-,12,32,11,-,11,14,-,14,25,56,-,56,61,-,61,117,11,-,11,25,-,25,36,23,-,23,31,-,31,54,3,-,3,4,-,4,7,20,-,20,23,-,23,43,262,-,262,282,-,282,544,3,-,3,3,-,3,6,2,-,2,4,-,4,6,27,-,27,47,-,47,74,25,-,25,22,-,22,47,43,-,43,47,-,47,90,121,-,121,126,-,126,247,20,-,20,30,-,30,50,37,-,37,54,-,54,91,15,-,15,14,-,14,29,18,-,18,52,-,52,70,37,-,37,46,-,46,83,114,-,114,119,-,119,233,17,-,17,26,-,26,43,84,-,84,96,-,96,180,105,-,105,96,-,96,201,4,-,4,7,-,7,11,1,-,1,5,-,5,6,5145
(00 a 04),2,-,2,1,-,1,3,49,-,49,44,-,44,93,6,-,6,6,-,6,12,-,-,-,2,-,2,2,12,-,12,8,-,8,20,151,-,151,99,-,99,250,3,-,3,8,-,8,11,13,-,13,7,-,7,20,4,-,4,2,-,2,6,3,-,3,-,-,-,3,7,-,7,13,-,13,20,1,-,1,1,-,1,2,5,-,5,6,-,6,11,1,-,1,1,-,1,2,2,-,2,3,-,3,5,42,-,42,41,-,41,83,2,-,2,-,-,-,2,1,-,1,1,-,1,2,1,-,1,1,-,1,2,3,-,3,4,-,4,7,5,-,5,8,-,8,13,20,-,20,19,-,19,39,2,-,2,4,-,4,6,6,-,6,11,-,11,17,1,-,1,2,-,2,3,3,-,3,6,-,6,9,4,-,4,12,-,12,16,23,-,23,16,-,16,39,1,-,1,2,-,2,3,20,-,20,18,-,18,38,27,-,27,12,-,12,39,1,-,1,-,-,-,1,1,-,1,1,-,1,2,781
(05 a 09),7,-,7,3,-,3,10,80,-,80,69,-,69,149,19,-,19,14,-,14,33,1,-,1,1,-,1,2,14,-,14,13,-,13,27,216,-,216,186,-,186,402,8,-,8,6,-,6,14,16,-,16,15,-,15,31,2,-,2,4,-,4,6,3,-,3,4,-,4,7,9,-,9,13,-,13,22,5,-,5,2,-,2,7,6,-,6,4,-,4,10,-,-,-,-,-,-,-,5,-,5,4,-,4,9,61,-,61,60,-,60,121,1,-,1,-,-,-,1,1,-,1,-,-,-,1,6,-,6,9,-,9,15,8,-,8,6,-,6,14,9,-,9,4,-,4,13,33,-,33,21,-,21,54,5,-,5,3,-,3,8,11,-,11,13,-,13,24,5,-,5,1,-,1,6,8,-,8,10,-,10,18,8,-,8,9,-,9,17,32,-,32,24,-,24,56,5,-,5,5,-,5,10,12,-,12,17,-,17,29,22,-,22,20,-,20,42,1,-,1,3,-,3,4,-,-,-,1,-,1,1,1163
(10 a 13),5,-,5,5,-,5,10,86,-,86,89,-,89,175,11,-,11,15,-,15,26,1,-,1,-,-,-,1,22,-,22,17,-,17,39,201,-,201,242,-,242,443,11,-,11,7,-,7,18,30,-,30,26,-,26,56,4,-,4,3,-,3,7,3,-,3,5,-,5,8,22,-,22,18,-,18,40,3,-,3,8,-,8,11,8,-,8,11,-,11,19,-,-,-,-,-,-,-,3,-,3,3,-,3,6,82,-,82,77,-,77,159,-,-,-,1,-,1,1,-,-,-,2,-,2,2,9,-,9,9,-,9,18,7,-,7,7,-,7,14,12,-,12,7,-,7,19,39,-,39,34,-,34,73,5,-,5,9,-,9,14,11,-,11,11,-,11,22,2,-,2,4,-,4,6,3,-,3,14,-,14,17,12,-,12,10,-,10,22,24,-,24,29,-,29,53,7,-,7,7,-,7,14,25,-,25,19,-,19,44,32,-,32,29,-,29,61,-,-,-,1,-,1,1,-,-,-,1,-,1,1,1400
(14 a 17),1,-,1,6,-,6,7,74,-,74,127,-,127,201,3,-,3,7,-,7,10,2,-,2,6,-,6,8,28,-,28,27,-,27,55,256,-,256,358,-,358,614,9,-,9,17,-,17,26,21,-,21,31,-,31,52,10,-,10,3,-,3,13,2,-,2,5,-,5,7,18,-,18,17,-,17,35,2,-,2,14,-,14,16,4,-,4,10,-,10,14,2,-,2,3,-,3,5,10,-,10,13,-,13,23,77,-,77,104,-,104,181,-,-,-,2,-,2,2,-,-,-,1,-,1,1,11,-,11,28,-,28,39,7,-,7,5,-,5,12,17,-,17,28,-,28,45,29,-,29,52,-,52,81,8,-,8,14,-,14,22,9,-,9,19,-,19,28,7,-,7,7,-,7,14,4,-,4,22,-,22,26,13,-,13,15,-,15,28,35,-,35,50,-,50,85,4,-,4,12,-,12,16,27,-,27,42,-,42,69,24,-,24,35,-,35,59,2,-,2,3,-,3,5,-,-,-,2,-,2,2,1801
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,19,19,-,23,23,42,-,513,513,-,990,990,1503,-,32,32,-,54,54,86,-,12,12,-,24,24,36,-,201,201,-,339,339,540,-,1119,1119,-,1803,1803,2922,-,70,70,-,147,147,217,-,162,162,-,228,228,390,-,39,39,-,84,84,123,-,11,11,-,30,30,41,-,50,50,-,92,92,142,-,53,53,-,114,114,167,-,53,53,-,104,104,157,-,5,5,-,8,8,13,-,41,41,-,87,87,128,-,356,356,-,569,569,925,-,4,4,-,5,5,9,-,-,-,-,4,4,4,-,115,115,-,168,168,283,-,36,36,-,59,59,95,-,121,121,-,192,192,313,-,86,86,-,179,179,265,-,52,52,-,134,134,186,-,120,120,-,195,195,315,-,13,13,-,46,46,59,-,39,39,-,80,80,119,-,40,40,-,112,112,152,-,216,216,-,347,347,563,-,36,36,-,69,69,105,-,151,151,-,258,258,409,-,181,181,-,420,420,601,-,27,27,-,18,18,45,-,1,1,-,4,4,5,10960
(18 a 19),-,1,1,-,3,3,4,-,23,23,-,52,52,75,-,1,1,-,3,3,4,-,1,1,-,2,2,3,-,19,19,-,12,12,31,-,52,52,-,114,114,166,-,1,1,-,9,9,10,-,6,6,-,11,11,17,-,4,4,-,4,4,8,-,2,2,-,4,4,6,-,3,3,-,9,9,12,-,2,2,-,-,-,2,-,3,3,-,3,3,6,-,-,-,-,1,1,1,-,1,1,-,5,5,6,-,17,17,-,43,43,60,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,7,7,-,10,10,17,-,2,2,-,4,4,6,-,5,5,-,12,12,17,-,7,7,-,11,11,18,-,1,1,-,3,3,4,-,5,5,-,12,12,17,-,2,2,-,3,3,5,-,2,2,-,8,8,10,-,7,7,-,5,5,12,-,12,12,-,20,20,32,-,-,-,-,3,3,3,-,6,6,-,12,12,18,-,12,12,-,25,25,37,-,1,1,-,1,1,2,-,-,-,-,1,1,1,611
(20 a 24),-,3,3,-,5,5,8,-,82,82,-,133,133,215,-,4,4,-,13,13,17,-,3,3,-,1,1,4,-,26,26,-,46,46,72,-,167,167,-,288,288,455,-,5,5,-,25,25,30,-,19,19,-,37,37,56,-,7,7,-,19,19,26,-,1,1,-,2,2,3,-,11,11,-,23,23,34,-,8,8,-,11,11,19,-,8,8,-,18,18,26,-,2,2,-,2,2,4,-,8,8,-,14,14,22,-,54,54,-,81,81,135,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,18,18,-,30,30,48,-,5,5,-,11,11,16,-,27,27,-,25,25,52,-,24,24,-,41,41,65,-,7,7,-,21,21,28,-,14,14,-,25,25,39,-,1,1,-,5,5,6,-,8,8,-,10,10,18,-,5,5,-,14,14,19,-,26,26,-,53,53,79,-,3,3,-,9,9,12,-,25,25,-,42,42,67,-,24,24,-,59,59,83,-,6,6,-,4,4,10,-,-,-,-,-,-,-,1671
